Date,AMZN,AAPL,MSFT,GOOGL,TSLA,NVDA,META,NFLX
2022-02-02,150.6125,175.84,313.46,148.0,301.8867,252.42,323.0,429.48
2022-02-03,138.8455,172.9,301.25,143.09,297.0467,239.48,237.76,405.6
2022-02-04,157.6395,172.39,305.94,143.293,307.7733,243.19,237.09,410.17
2022-02-07,157.9355,171.66,300.95,139.201,302.4467,247.28,224.91,402.1
2022-02-08,161.4135,174.83,304.56,139.399,307.3333,251.08,220.18,403.53
2022-02-09,161.1895,176.28,311.21,141.592,310.6667,267.05,232.0,412.89
2022-02-10,159.0035,172.12,302.38,138.62,301.5167,258.24,228.07,406.27
2022-02-11,153.2935,168.64,295.04,134.2825,286.6667,239.49,219.55,391.31
2022-02-14,155.167,168.88,295.0,135.526,291.92,242.67,217.7,396.57
2022-02-15,156.5105,172.79,300.47,136.6085,307.4767,264.95,221.0,407.46
2022-02-16,158.1005,172.55,299.5,137.738,307.7967,265.11,216.54,398.08
2022-02-17,154.6525,168.88,290.73,132.539,292.1167,245.07,207.71,386.67
2022-02-18,152.6015,167.3,287.93,130.403,285.66,236.42,206.16,391.29
2022-02-22,150.1975,164.32,287.72,129.8135,273.8433,233.9,202.08,377.38
2022-02-23,144.827,160.07,280.27,127.588,254.68,223.87,198.45,367.46
2022-02-24,151.358,162.74,294.59,132.691,266.9233,237.48,207.6,390.03
2022-02-25,153.7885,164.85,297.31,134.4595,269.9567,241.57,210.48,390.8
2022-02-28,153.563,165.12,298.79,135.057,290.1433,243.85,211.03,394.52
2022-03-01,151.142,163.2,294.95,134.0615,288.1233,234.77,203.49,386.24
2022-03-02,152.0525,166.56,300.19,134.5715,293.2967,242.2,208.11,380.03
2022-03-03,147.8985,166.23,295.92,133.8995,279.7633,237.14,202.97,368.07
2022-03-04,145.641,163.17,289.86,131.9065,279.43,229.36,200.06,361.73
2022-03-07,137.453,159.3,278.91,126.3785,268.1933,213.52,187.47,350.26
2022-03-08,136.0145,157.44,275.85,127.1045,274.8,215.14,190.29,341.76
2022-03-09,139.279,162.95,288.5,133.42,286.3233,230.14,198.5,358.79
2022-03-10,146.8175,158.52,285.59,132.4295,279.4333,226.58,195.21,356.77
2022-03-11,145.5245,154.73,280.07,129.8705,265.1167,221.0,187.61,340.32
2022-03-14,141.853,150.62,276.44,125.951,255.4567,213.3,186.63,331.01
2022-03-15,147.3665,155.09,287.15,129.198,267.2967,229.73,192.03,343.75
2022-03-16,153.104,159.59,294.39,133.2805,280.0767,244.96,203.63,357.53
2022-03-17,157.239,160.62,295.22,133.839,290.5333,247.66,207.84,371.4
2022-03-18,161.2505,163.98,300.43,136.1255,301.7967,264.53,216.49,380.6
2022-03-21,161.4915,165.38,299.16,136.1015,307.0533,267.34,211.49,374.59
2022-03-22,164.889,168.82,304.06,139.868,331.3267,265.24,216.65,382.92
2022-03-23,163.408,170.21,299.49,138.2755,333.0367,256.34,213.46,374.49
2022-03-24,163.6495,174.07,304.1,141.572,337.9733,281.5,219.57,375.71
2022-03-25,164.7735,174.72,303.68,141.673,336.88,276.92,221.82,373.85
2022-03-28,168.9905,175.6,310.7,141.4555,363.9467,282.19,223.59,378.51
2022-03-29,169.315,178.96,315.41,142.5055,366.5233,286.56,229.86,391.82
2022-03-30,166.301,177.77,313.86,141.9385,364.6633,276.9,227.85,381.47
2022-03-31,162.9975,174.61,308.31,139.0675,359.2,272.86,222.36,374.59
2022-04-01,163.56,174.31,309.42,140.1505,361.53,267.12,224.85,373.47
2022-04-04,168.3465,178.44,314.97,142.9715,381.8167,273.6,233.89,391.5
2022-04-05,164.055,175.06,310.88,140.591,363.7533,259.31,231.84,380.15
2022-04-06,158.756,171.83,299.5,136.548,348.5867,244.07,223.3,368.35
2022-04-07,157.7845,172.14,301.37,135.8885,352.42,242.08,222.95,362.15
2022-04-08,154.4605,170.09,296.97,133.2875,341.83,231.19,222.33,355.88
2022-04-11,151.122,165.75,285.26,128.8235,325.31,219.17,216.46,348.0
2022-04-12,150.7875,167.66,282.06,127.7145,328.9833,215.04,214.14,344.1
2022-04-13,155.541,170.4,287.62,129.894,340.79,222.03,214.99,350.43
2022-04-14,151.7065,165.29,279.83,126.73,328.3333,212.58,210.18,341.13
2022-04-18,152.785,165.07,280.52,127.6765,334.7633,217.83,210.77,337.86
2022-04-19,158.1155,167.4,285.3,130.009,342.7167,221.98,217.31,348.61
2022-04-20,153.998,167.23,286.36,128.04,325.7333,214.82,200.42,226.19
2022-04-21,148.296,166.42,280.81,124.8145,336.26,201.83,188.07,218.22
2022-04-22,144.35,161.79,274.03,119.6355,335.0167,195.15,184.11,215.52
2022-04-25,146.074,162.88,280.72,123.074,332.6733,199.02,186.99,209.91
2022-04-26,139.391,156.8,270.22,118.65,292.14,187.88,180.95,198.4
2022-04-27,138.167,156.57,283.22,114.2945,293.8367,184.15,174.95,188.54
2022-04-28,144.5965,163.64,289.63,118.5225,292.5033,197.82,205.73,199.52
2022-04-29,124.2815,157.65,277.52,114.1095,290.2533,185.47,200.47,190.36
2022-05-02,124.5,157.96,284.47,116.583,300.98,195.33,211.13,199.46
2022-05-03,124.2535,159.48,281.78,117.334,303.0833,196.02,212.03,199.87
2022-05-04,125.9285,166.02,289.98,122.261,317.54,203.34,223.41,204.01
2022-05-05,116.407,156.77,277.35,116.5055,291.0933,188.44,208.28,188.32
2022-05-06,114.7725,157.28,274.73,115.7465,288.55,186.75,203.77,180.97
2022-05-09,108.789,152.06,264.58,112.511,262.37,169.5,196.21,173.1
2022-05-10,108.859,154.51,269.5,114.395,266.68,175.95,197.65,177.66
2022-05-11,105.372,146.5,260.55,113.6025,244.6667,166.3,188.74,166.37
2022-05-12,106.9305,142.56,255.35,112.844,242.6667,161.75,191.24,174.31
2022-05-13,113.055,147.11,261.12,116.0505,256.53,177.06,198.62,187.64
2022-05-16,110.8105,145.54,261.5,114.445,241.4567,172.64,200.04,186.51
2022-05-17,115.3685,149.24,266.82,116.473,253.87,181.77,202.62,190.56
2022-05-18,107.1125,140.82,254.08,111.8995,236.6033,169.38,192.24,177.19
2022-05-19,107.319,137.35,253.14,110.384,236.4733,171.24,191.29,183.48
2022-05-20,107.591,137.59,252.56,108.908,221.3,166.94,193.54,186.35
2022-05-23,107.557,143.11,260.65,111.488,224.9667,168.98,196.23,187.44
2022-05-24,104.1,140.36,259.62,105.97,209.3867,161.54,181.28,180.34
2022-05-25,106.775,140.52,262.52,105.805,219.6,169.75,183.83,187.83
2022-05-26,111.0775,143.78,265.9,107.7925,235.91,178.51,191.63,191.4
2022-05-27,115.1465,149.64,273.24,112.3165,253.21,188.11,195.13,195.19
2022-05-31,120.2095,148.84,271.87,113.762,252.7533,186.72,193.64,197.44
2022-06-01,121.684,148.71,272.42,113.892,246.79,183.2,188.64,192.91
2022-06-02,125.511,151.21,274.58,117.6225,258.3333,195.92,198.86,205.09
2022-06-03,122.35,145.38,270.02,114.541,234.5167,187.2,190.78,198.98
2022-06-06,124.79,146.14,268.75,116.8205,238.28,187.86,194.25,197.14
2022-06-07,123.0,148.71,272.5,117.1495,238.8867,189.26,195.65,198.61
2022-06-08,121.18,147.96,270.41,117.194,241.8667,186.48,196.64,202.83
2022-06-09,116.15,142.64,264.79,114.8355,239.7067,180.48,184.0,192.77
2022-06-10,109.65,137.13,252.99,111.1615,232.23,169.74,175.57,182.94
2022-06-13,103.67,131.88,242.26,106.3925,215.7367,156.47,164.26,169.69
2022-06-14,102.31,132.76,244.49,106.7155,220.89,158.36,163.73,167.54
2022-06-15,107.67,135.43,251.76,109.7645,233.0,165.27,169.35,180.11
2022-06-16,103.66,130.06,244.97,106.0335,213.1,156.01,160.87,173.35
2022-06-17,106.22,131.56,247.65,107.1435,216.76,158.8,163.74,175.51
2022-06-21,108.68,135.87,253.74,111.544,237.0367,165.66,157.05,170.91
2022-06-22,108.95,135.35,253.13,111.4875,236.0867,163.6,155.85,178.89
2022-06-23,112.44,138.27,258.86,112.242,235.07,162.25,158.75,181.71
2022-06-24,116.46,141.66,267.7,117.975,245.7067,171.26,170.16,190.85
2022-06-27,113.22,141.66,264.89,115.8335,244.92,168.69,169.49,189.14
2022-06-28,107.4,137.44,256.48,112.0075,232.6633,159.82,160.68,179.6
2022-06-29,108.92,139.23,260.26,111.7015,228.49,155.42,163.94,178.36
2022-06-30,106.21,136.72,256.83,108.963,224.4733,151.59,161.25,174.87
2022-07-01,109.56,138.93,259.58,108.7375,227.2633,145.23,160.03,179.95
2022-07-05,113.5,141.56,262.85,113.263,233.0667,149.64,168.19,185.88
2022-07-06,114.33,142.92,266.21,114.572,231.7333,151.3,169.77,184.06
2022-07-07,116.33,146.35,268.4,118.783,244.5433,158.58,172.19,189.27
2022-07-08,115.54,147.04,267.66,119.3535,250.7633,158.38,170.88,186.98
2022-07-11,111.75,144.87,264.51,115.6765,234.3433,151.52,162.88,177.34
2022-07-12,109.22,145.86,253.67,114.0205,233.07,150.82,163.27,174.45
2022-07-13,110.4,145.49,252.72,111.3535,237.04,151.64,163.49,176.56
2022-07-14,110.63,148.47,254.08,110.3675,238.3133,153.72,158.05,174.78
2022-07-15,113.55,150.17,256.72,111.7775,240.0667,157.62,164.7,189.11
2022-07-18,113.76,147.07,254.25,109.03,240.5467,161.01,167.23,190.92
2022-07-19,118.21,151.0,259.53,113.81,245.53,169.92,175.78,201.63
2022-07-20,122.77,153.04,262.27,113.9,247.5,178.07,183.09,216.44
2022-07-21,124.63,155.35,264.84,114.34,271.7067,180.5,183.17,223.88
2022-07-22,122.42,154.09,260.36,107.9,272.2433,173.19,169.27,220.44
2022-07-25,121.14,152.95,258.83,107.51,268.4333,170.24,166.65,218.51
2022-07-26,114.81,151.6,251.9,105.02,258.86,165.33,159.15,213.91
2022-07-27,120.97,156.79,268.74,113.06,274.82,177.9,169.58,226.75
2022-07-28,122.28,157.35,276.41,114.22,280.9,179.84,160.72,226.02
2022-07-29,134.95,162.51,280.74,116.32,297.15,181.63,159.1,224.9
2022-08-01,135.39,161.51,278.01,114.86,297.2767,184.41,159.93,226.21
2022-08-02,134.16,160.01,274.82,115.13,300.5867,185.26,160.19,221.42
2022-08-03,139.52,166.13,282.47,118.08,307.3967,188.93,168.8,226.73
2022-08-04,142.57,165.81,283.65,118.19,308.6333,192.15,170.57,229.91
2022-08-05,140.8,165.35,282.91,117.47,288.17,189.89,167.11,226.78
2022-08-08,139.41,164.87,280.32,117.3,290.4233,177.93,170.25,233.49
2022-08-09,137.83,164.92,282.3,116.63,283.3333,170.86,168.53,229.94
2022-08-10,142.69,169.24,289.16,119.7,294.3567,180.97,178.34,244.11
2022-08-11,140.64,168.49,287.02,118.84,286.63,179.42,177.49,242.7
2022-08-12,143.55,172.1,291.91,121.68,300.03,187.09,180.5,249.3
2022-08-15,143.18,173.19,293.47,122.08,309.32,190.32,180.89,249.11
2022-08-16,144.78,173.03,292.71,121.7,306.5633,188.79,179.47,245.69
2022-08-17,142.1,174.55,291.32,119.55,303.9967,183.35,174.85,241.15
2022-08-18,142.3,174.15,290.17,120.17,302.87,187.73,174.66,245.17
2022-08-19,138.23,171.52,286.15,117.21,296.6667,178.49,167.96,241.16
2022-08-22,133.22,167.57,277.75,114.24,289.9133,170.34,163.05,226.54
2022-08-23,133.62,167.23,276.44,113.86,296.4533,171.81,161.11,224.55
2022-08-24,133.8,167.53,275.79,113.69,297.0967,172.22,163.26,229.61
2022-08-25,137.28,170.03,278.85,116.65,296.07,179.13,168.78,233.98
2022-08-26,130.75,163.62,268.09,110.34,288.09,162.6,161.78,223.28
2022-08-29,129.79,161.38,265.23,109.42,284.82,158.01,159.17,224.57
2022-08-30,128.73,158.91,262.97,108.94,277.7,154.68,157.16,220.65
2022-08-31,126.77,157.22,261.47,108.22,275.61,150.94,162.93,223.56
2022-09-01,127.82,157.96,260.4,109.74,277.16,139.37,165.36,230.04
2022-09-02,127.51,155.81,256.06,107.85,270.21,136.47,160.32,226.11
2022-09-06,126.11,154.53,253.25,106.81,274.42,134.65,158.54,218.39
2022-09-07,129.48,155.96,258.09,109.45,283.7,137.14,160.39,228.96
2022-09-08,129.82,154.46,258.52,108.38,289.26,139.9,162.06,227.44
2022-09-09,133.27,157.37,264.46,110.65,299.68,143.87,169.15,233.57
2022-09-12,136.45,163.43,266.65,110.86,304.42,145.05,168.96,236.53
2022-09-13,126.82,153.84,251.99,104.32,292.13,131.31,153.13,218.13
2022-09-14,128.55,155.31,252.22,105.0,302.61,131.28,151.47,224.12
2022-09-15,126.28,152.37,245.38,102.91,303.75,129.29,149.55,235.38
2022-09-16,123.53,150.7,244.74,102.8,303.35,131.98,146.29,240.13
2022-09-19,124.66,154.48,244.52,103.07,309.07,133.82,148.02,243.63
2022-09-20,122.19,156.9,242.45,101.14,308.73,131.76,146.09,242.85
2022-09-21,118.54,153.72,238.95,99.28,300.8,132.61,142.12,236.87
2022-09-22,117.31,152.74,240.98,100.14,288.59,125.61,142.82,237.05
2022-09-23,113.78,150.43,237.92,98.74,275.33,125.16,140.41,226.41
2022-09-26,115.15,150.77,237.45,98.17,276.01,122.28,136.37,224.07
2022-09-27,114.41,151.76,236.41,97.5,282.94,124.13,134.4,224.36
2022-09-28,118.01,149.84,241.07,100.05,287.81,127.36,141.61,245.2
2022-09-29,114.8,142.48,237.5,97.42,268.21,122.2,136.41,239.71
2022-09-30,113.0,138.2,232.9,95.65,265.25,121.39,135.68,235.44
2022-10-03,115.88,142.45,240.74,98.64,242.4,125.12,138.61,239.04
2022-10-04,121.09,146.1,248.88,101.64,249.44,131.67,140.28,240.74
2022-10-05,120.95,146.4,249.2,101.43,240.81,132.09,138.98,236.73
2022-10-06,120.3,145.43,246.79,101.42,238.13,131.3,139.07,240.02
2022-10-07,114.56,140.09,234.24,98.68,223.07,120.76,133.45,224.75
2022-10-10,113.67,140.42,229.25,97.86,222.96,116.7,133.79,229.98
2022-10-11,112.21,138.98,225.41,97.18,216.5,115.86,128.54,214.29
2022-10-12,112.9,138.34,225.75,97.56,217.24,115.0,127.5,220.87
2022-10-13,112.53,142.99,234.24,99.06,221.72,119.6,130.29,232.51
2022-10-14,106.9,138.38,228.56,96.56,204.99,112.27,126.76,230.0
2022-10-17,113.79,142.41,237.53,99.97,219.35,118.88,134.04,245.1
2022-10-18,116.36,143.75,238.5,100.77,220.19,119.67,132.8,240.86
2022-10-19,115.07,143.86,236.48,99.63,222.04,120.51,133.23,272.38
2022-10-20,115.25,143.39,236.15,99.97,207.28,121.94,131.53,268.16
2022-10-21,119.32,147.27,242.12,101.13,214.44,124.66,130.01,289.57
2022-10-24,119.82,149.45,247.25,102.52,211.25,125.99,129.72,282.45
2022-10-25,120.6,152.34,250.66,104.48,222.42,132.61,137.51,291.02
2022-10-26,115.66,149.35,231.32,94.93,224.64,128.96,129.82,298.62
2022-10-27,110.96,144.8,226.75,92.22,225.09,131.76,97.94,296.94
2022-10-28,103.41,155.74,235.87,96.29,228.52,138.34,99.2,295.72
2022-10-31,102.44,153.34,232.13,94.51,227.54,134.97,93.16,291.88
2022-11-01,96.79,150.65,228.17,90.47,227.82,135.43,95.2,286.75
2022-11-02,92.12,145.03,220.1,86.97,214.98,132.19,90.54,273.0
2022-11-03,89.3,138.88,214.25,83.43,215.31,134.21,88.91,269.06
2022-11-04,90.98,138.38,221.39,86.58,207.47,141.56,90.79,260.79
2022-11-07,90.53,138.92,227.87,88.49,197.08,143.01,96.72,258.6
2022-11-08,89.98,139.5,228.87,88.9,191.3,146.02,96.47,263.46
2022-11-09,86.14,134.87,224.51,87.32,177.59,137.76,101.47,254.66
2022-11-10,96.63,146.87,242.98,93.94,190.72,157.5,111.87,274.97
2022-11-11,100.79,149.7,247.11,96.41,195.97,163.27,113.02,290.13
2022-11-14,98.49,148.28,241.55,95.7,190.95,162.95,114.22,299.27
2022-11-15,98.94,150.04,241.97,98.44,194.42,166.66,117.08,310.2
2022-11-16,97.12,148.79,241.73,98.85,186.92,159.1,113.23,306.02
2022-11-17,94.85,150.72,241.68,98.36,183.17,156.77,111.45,295.28
2022-11-18,94.14,151.29,241.22,97.43,180.19,154.09,112.05,287.98
2022-11-21,92.46,148.01,242.05,95.6,167.87,153.17,109.86,285.05
2022-11-22,93.2,150.18,245.03,97.05,169.91,160.38,111.44,286.69
2022-11-23,94.13,151.07,247.58,98.46,183.2,165.19,112.24,291.5
2022-11-25,93.41,148.11,247.49,97.46,182.86,162.7,111.41,285.54
2022-11-28,93.95,144.22,241.76,96.05,182.92,158.27,108.78,281.17
2022-11-29,92.42,141.17,240.33,95.19,180.83,156.39,109.46,280.96
2022-11-30,96.54,148.03,255.14,100.99,194.7,169.23,118.1,305.53
2022-12-01,95.5,148.31,254.69,100.99,194.7,171.35,120.44,316.95
2022-12-02,94.13,147.81,255.02,100.44,194.86,168.76,123.49,320.41
2022-12-05,91.01,146.63,250.2,99.48,182.45,166.1,122.43,312.59
2022-12-06,88.25,142.91,245.12,96.98,179.82,159.87,114.12,305.56
2022-12-07,88.46,140.94,244.37,94.94,174.04,161.2,113.93,308.42
2022-12-08,90.35,142.65,247.4,93.71,173.44,171.69,115.33,310.26
2022-12-09,89.09,142.16,245.42,92.83,179.05,170.01,115.9,320.01
2022-12-12,90.55,144.49,252.51,93.31,167.82,175.35,114.71,315.18
2022-12-13,92.49,145.47,256.92,95.63,160.95,180.72,120.15,320.34
2022-12-14,91.58,143.21,257.22,95.07,156.8,176.74,121.59,317.83
2022-12-15,88.45,136.5,249.01,90.86,157.67,169.52,116.15,290.41
2022-12-16,87.86,134.51,244.69,90.26,150.23,165.71,119.43,290.71
2022-12-19,84.92,132.37,240.45,88.44,149.87,162.54,114.48,288.3
2022-12-20,85.19,132.3,241.8,89.02,137.8,160.85,117.09,288.19
2022-12-21,86.77,135.45,244.43,89.58,137.57,165.01,119.76,297.96
2022-12-22,83.79,132.23,238.19,87.76,125.35,153.39,117.12,297.75
2022-12-23,85.25,131.86,238.73,89.23,123.15,152.06,118.04,294.96
2022-12-27,83.04,130.03,236.96,87.39,109.1,141.21,116.88,284.17
2022-12-28,81.82,126.04,234.53,86.02,112.71,140.36,115.62,276.88
2022-12-29,84.18,129.61,241.01,88.45,121.82,146.03,120.26,291.12
2022-12-30,84.0,129.93,239.82,88.23,123.18,146.14,120.34,294.88
2023-01-03,85.82,125.07,239.58,89.12,108.1,143.15,124.74,294.95
2023-01-04,85.14,126.36,229.1,88.08,113.64,147.49,127.37,309.41
2023-01-05,83.12,125.02,222.31,86.2,110.34,142.65,126.94,309.7
2023-01-06,86.08,129.62,224.93,87.34,113.06,148.59,130.02,315.55
2023-01-09,87.36,130.15,227.12,88.02,119.77,156.28,129.47,315.17
2023-01-10,89.87,130.73,228.85,88.42,118.85,159.09,132.99,327.54
2023-01-11,95.09,133.49,235.77,91.52,123.22,160.01,132.89,327.26
2023-01-12,95.27,133.41,238.51,91.13,123.56,165.11,136.71,330.13
2023-01-13,98.12,134.76,239.23,92.12,122.4,168.99,136.98,332.82
2023-01-17,96.05,135.94,240.35,91.29,131.49,177.02,135.36,326.22
2023-01-18,95.46,135.21,235.81,91.12,128.78,173.77,133.02,326.33
2023-01-19,93.68,135.27,231.93,93.05,127.17,167.65,136.15,315.78
2023-01-20,97.25,137.87,240.22,98.02,133.42,178.39,139.37,342.5
2023-01-23,97.52,141.11,242.58,99.79,143.75,191.93,143.27,357.42
2023-01-24,96.32,142.53,242.04,97.7,143.89,192.65,143.14,363.83
2023-01-25,97.18,141.86,240.61,95.22,144.43,193.23,141.5,367.96
2023-01-26,99.22,143.96,248.0,97.52,160.27,198.02,147.3,364.87
2023-01-27,102.24,145.93,248.16,99.37,177.9,203.65,151.74,360.77
2023-01-30,100.55,143.0,242.71,96.94,166.66,191.62,147.06,353.11
2023-01-31,103.13,144.29,247.81,98.84,173.22,195.37,148.97,353.86
2023-02-01,105.15,145.43,252.75,100.43,181.41,209.43,153.12,361.99
2023-02-02,112.91,150.82,264.6,107.74,188.27,217.09,188.77,366.89
2023-02-03,103.39,154.5,258.35,104.78,189.98,211.0,186.53,365.9
2023-02-06,102.18,151.73,256.77,102.9,194.76,210.89,186.06,361.48
2023-02-07,102.11,154.65,267.56,107.64,196.81,221.73,191.62,362.95
2023-02-08,100.05,151.92,266.73,99.37,201.29,222.05,183.43,366.83
2023-02-09,98.24,150.87,263.62,95.01,207.32,223.37,177.92,362.5
2023-02-10,97.61,151.01,263.1,94.57,196.89,212.65,174.15,347.36
2023-02-13,99.54,153.85,271.32,94.61,194.64,217.88,179.43,358.57
2023-02-14,99.7,153.2,272.17,94.68,209.25,229.71,179.48,359.96
2023-02-15,101.16,155.33,269.32,96.94,214.24,227.64,177.16,361.42
2023-02-16,98.15,153.71,262.15,95.51,202.04,220.02,172.44,350.71
2023-02-17,97.2,152.55,258.06,94.35,208.31,213.88,172.88,347.96
2023-02-21,94.58,148.48,252.67,91.79,197.37,206.55,172.08,337.5
2023-02-22,95.79,148.91,251.51,91.65,200.86,207.54,171.12,334.88
2023-02-23,95.82,149.4,254.77,90.89,202.07,236.64,172.04,323.65
2023-02-24,93.5,146.71,249.22,89.13,196.88,232.86,170.39,317.15
2023-02-27,93.76,147.92,250.16,89.87,207.63,235.01,169.54,323.03
2023-02-28,94.23,147.41,249.42,90.06,205.71,232.16,174.94,322.13
2023-03-01,92.17,145.31,246.27,90.36,202.77,226.98,173.42,313.48
2023-03-02,92.13,145.91,251.11,92.0,190.9,233.14,174.53,311.88
2023-03-03,94.9,151.03,255.29,93.65,197.79,238.9,185.25,315.18
2023-03-06,93.75,153.83,256.87,95.13,193.81,235.54,184.9,312.03
2023-03-07,93.55,151.6,254.15,93.86,187.71,232.88,184.51,308.47
2023-03-08,93.92,152.87,253.7,94.25,182.0,241.81,184.97,311.79
2023-03-09,92.25,150.59,252.32,92.32,172.92,234.36,181.69,297.78
2023-03-10,90.73,148.5,248.59,90.63,173.44,229.65,179.51,292.76
2023-03-13,92.43,150.47,253.92,91.11,174.48,229.66,180.9,293.51
2023-03-14,94.88,152.59,260.79,93.97,183.26,240.63,194.02,294.94
2023-03-15,96.2,152.99,265.44,96.11,180.45,242.28,197.75,303.79
2023-03-16,100.04,155.85,276.2,100.32,184.13,255.41,204.93,310.06
2023-03-17,98.95,155.0,279.43,101.62,180.13,257.25,195.61,303.5
2023-03-20,97.71,157.4,272.23,101.22,183.25,259.0,197.81,305.13
2023-03-21,100.61,159.28,273.78,104.92,197.58,261.99,202.16,305.79
2023-03-22,98.7,157.83,272.29,103.37,191.15,264.68,199.81,293.9
2023-03-23,98.71,158.93,277.66,105.6,192.22,271.91,204.28,320.37
2023-03-24,98.13,160.25,280.57,105.44,190.41,267.79,206.01,328.39
2023-03-27,98.04,158.28,276.38,102.46,191.81,265.31,202.84,327.66
2023-03-28,97.24,157.65,275.23,101.03,189.19,264.1,200.68,323.52
2023-03-29,100.25,160.77,280.51,101.39,193.88,269.84,205.35,332.03
2023-03-30,102.0,162.36,284.05,100.89,195.28,273.83,207.84,338.43
2023-03-31,103.29,164.9,288.3,103.73,207.46,277.77,211.94,345.48
2023-04-03,102.41,166.17,287.23,104.36,194.77,279.65,213.07,348.28
2023-04-04,103.95,165.63,287.18,104.72,192.58,274.53,214.72,346.75
2023-04-05,101.1,163.76,284.34,104.47,185.52,268.81,211.48,342.35
2023-04-06,102.06,164.66,291.6,108.42,185.06,270.37,216.1,339.33
2023-04-10,102.17,162.03,289.39,106.44,184.51,275.79,214.75,338.99
2023-04-11,99.92,160.8,282.83,105.35,186.79,271.69,213.85,338.21
2023-04-12,97.83,160.1,283.49,104.64,180.54,264.95,214.0,331.03
2023-04-13,102.4,165.56,289.84,107.43,185.9,264.63,220.35,346.19
2023-04-14,102.51,165.21,286.14,108.87,185.0,267.58,221.49,338.63
2023-04-17,102.74,165.23,288.8,105.97,187.04,270.02,218.86,332.72
2023-04-18,102.3,166.47,288.37,104.5,184.31,276.67,217.89,333.7
2023-04-19,104.3,167.63,288.45,104.18,180.59,279.31,215.7,323.12
2023-04-20,103.81,166.65,286.11,105.29,162.99,271.04,213.07,325.35
2023-04-21,106.96,165.02,285.76,105.41,165.08,271.19,212.89,327.98
2023-04-24,106.21,165.33,281.77,105.97,162.55,270.42,212.79,329.02
2023-04-25,102.57,163.77,275.42,103.85,160.67,262.41,207.55,322.55
2023-04-26,104.98,163.76,295.37,103.71,153.75,269.56,209.4,321.15
2023-04-27,109.82,168.41,304.83,107.59,160.19,272.26,238.56,325.85
2023-04-28,105.45,169.68,307.26,107.34,164.31,277.49,240.32,329.93
2023-05-01,102.05,169.59,305.56,107.2,161.83,289.1,243.18,324.12
2023-05-02,103.63,168.54,305.41,105.32,160.31,282.1,239.24,317.55
2023-05-03,103.65,167.45,304.4,105.41,160.61,278.02,237.03,319.3
2023-05-04,104.0,165.79,305.41,104.69,161.2,275.62,233.52,320.78
2023-05-05,105.66,173.57,310.65,105.57,170.06,286.8,232.78,322.76
2023-05-08,105.83,173.5,308.65,107.77,171.79,291.51,233.27,331.21
2023-05-09,106.62,171.77,307.0,107.35,169.15,285.71,233.37,332.14
2023-05-10,110.19,173.56,312.31,111.75,168.54,288.85,233.08,335.42
2023-05-11,112.18,173.75,310.11,116.57,172.08,285.78,235.79,344.76
2023-05-12,110.26,172.57,308.97,117.51,167.98,283.4,233.81,339.89
2023-05-15,111.2,172.07,309.46,116.51,166.35,289.53,238.86,335.89
2023-05-16,113.4,172.07,311.74,119.51,166.52,292.13,238.82,333.75
2023-05-17,115.5,172.69,314.0,120.84,173.86,301.78,242.49,339.96
2023-05-18,118.15,175.05,318.52,122.83,176.89,316.78,246.85,371.29
2023-05-19,116.25,175.16,318.34,122.76,180.14,312.64,245.64,365.36
2023-05-22,115.01,174.2,321.18,125.05,188.87,311.76,248.32,363.01
2023-05-23,114.99,171.56,315.26,122.56,185.77,306.88,246.74,355.99
2023-05-24,116.75,171.84,313.85,120.9,182.9,305.38,249.21,364.85
2023-05-25,115.0,172.99,325.92,123.48,184.47,379.8,252.69,359.0
2023-05-26,120.11,175.43,332.89,124.61,193.17,389.46,262.04,378.88
2023-05-30,121.66,177.3,331.21,123.67,201.16,401.11,262.52,392.98
2023-05-31,120.58,177.25,328.39,122.87,203.93,378.34,264.72,395.23
2023-06-01,122.77,180.09,332.58,123.72,207.52,397.7,272.61,403.13
2023-06-02,124.25,180.95,335.4,124.67,213.97,393.27,272.61,400.47
2023-06-05,125.3,179.58,335.94,126.01,217.61,391.71,271.39,403.54
2023-06-06,126.61,179.21,333.68,127.31,221.31,386.54,271.12,399.29
2023-06-07,121.23,177.82,323.38,122.5,224.57,374.75,263.6,399.77
2023-06-08,124.25,180.57,325.26,122.14,234.86,385.1,264.58,409.37
2023-06-09,123.43,180.96,326.79,122.23,244.4,387.7,264.95,420.02
2023-06-12,126.57,183.79,331.85,123.64,249.83,394.82,271.05,423.97
2023-06-13,126.66,183.31,334.29,123.83,258.71,410.22,271.32,435.73
2023-06-14,126.42,183.95,337.34,123.67,256.79,429.97,273.35,440.86
2023-06-15,127.11,186.01,348.1,125.09,255.9,426.53,281.83,445.27
2023-06-16,125.49,184.92,342.33,123.53,260.54,426.92,281.0,431.96
2023-06-20,125.78,185.01,338.05,123.1,274.45,438.08,284.33,434.7
2023-06-21,124.83,183.96,333.56,120.55,259.46,430.45,281.64,424.45
2023-06-22,130.15,187.0,339.71,123.15,264.61,430.25,284.88,422.48
2023-06-23,129.33,186.68,335.02,122.34,256.6,422.09,288.73,424.02
2023-06-26,127.33,185.27,328.6,118.34,241.05,406.32,278.47,415.94
2023-06-27,129.18,188.06,334.57,118.33,250.21,418.76,287.05,417.08
2023-06-28,129.04,189.25,335.85,120.18,256.24,411.17,285.29,429.84
