Date,Open,High,Low,Close,Volume,rsi,awesome_oscillator,force_index,ease_of_movement,ease_of_movement_signal,bbands_upper,bbands_middle,bbands_lower,atr,macd,macd_signal,aroon,aroon_up,aroon_down
2022-04-19,152.02949524,158.64900208,151.55050659,158.11549377,54926000,52.06637618,-3.16011556,23155934.70470734,38.18643259,-5.48646756,163.51301105,155.51134796,147.50968487,4.94800636,-0.95772247,0.02262045,-50.0,30.0,80.0
2022-04-20,157.60249329,157.60249329,153.60350037,153.9980011,59630000,45.36872488,-3.20328242,-25695342.19739143,3.37491727,-5.04821614,160.13587353,154.5056488,148.87542408,4.90440507,-1.04124421,-0.19015248,-50.0,25.0,75.0
2022-04-21,154.71400452,156.73800659,147.5894928,148.29600525,63970000,37.87252736,-3.78719076,-87342857.1614133,-49.18555545,-6.23775304,159.41957079,153.45964966,147.49972852,5.32881594,-1.57872108,-0.4678662,-80.0,20.0,100.0
2022-04-22,148.25,149.61500549,143.69749451,144.3500061,73078000,33.60325924,-5.20384115,-123892469.59668721,-44.59712903,-8.71024475,159.46560461,152.11620026,144.7667959,5.38768544,-2.29090136,-0.83247323,-85.0,15.0,100.0
2022-04-25,144.022995,146.22149658,142.3065033,146.07400513,61874000,37.04814778,-6.6714419,-81971890.4743492,-15.13663724,-9.2039262,159.25284923,151.27755127,143.30225331,5.24041623,-2.62916647,-1.19181188,-85.0,10.0,95.0
2022-04-26,144.80000305,144.85600281,138.92950439,139.39100647,77530000,30.28119339,-9.23703384,-161273889.64169943,-18.1261288,-8.62203474,160.80992002,150.10445251,139.39898501,5.43082468,-3.41265843,-1.63598119,-95.0,5.0,100.0
2022-04-27,140.1914978,141.94850159,135.78349304,138.16700745,71336000,29.19597554,-12.38021698,-147826854.1315609,-26.15787032,-11.58439366,161.68959565,148.84240265,135.99520964,5.50424307,-4.03952627,-2.11669021,-80.0,20.0,100.0
2022-04-28,142.17799377,145.9375,140.30000305,144.59649658,117316000,41.44405095,-13.95145009,16192927.97394663,20.43616292,-9.62682417,159.97585824,147.74795227,135.5200463,5.73086801,-3.87695706,-2.46874358,-80.0,15.0,95.0
2022-04-29,129.84899902,130.76100159,121.625,124.28150177,272662000,25.78479034,-17.08989156,-993865261.73636,-56.71259125,-16.0459049,163.26574182,145.00545273,126.74516363,7.45493087,-5.44835418,-3.0646657,-90.0,10.0,100.0
2022-05-02,122.40100098,124.66799927,118.375,124.5,148788000,26.1183965,-20.39569168,-807251593.3038701,-19.75814809,-16.76765474,163.28186582,142.17695236,121.0720389,7.33873771,-6.49833481,-3.75139952,-90.0,5.0,95.0
2022-05-03,124.05349731,126.22049713,122.82499695,124.25350189,79134000,25.97205396,-22.643168,-664025191.1161413,12.87782258,-19.29851574,159.44110867,138.79075317,118.14039768,6.94441396,-7.18440974,-4.43800156,-95.0,5.0,100.0
2022-05-04,123.59999847,126.0,119.18299866,125.92849731,110746000,28.97662793,-24.52001737,-509566239.4504712,-11.88784989,-20.82479246,155.18255783,135.9838028,116.78504776,6.9316727,-7.42285679,-5.03497261,-90.0,5.0,95.0
2022-05-05,123.0,123.49900055,115.07250214,116.40699768,144392000,23.06410293,-27.77852592,-666886627.7543982,-19.29184453,-17.83542137,153.30295486,132.79490204,112.28684922,7.32410494,-8.29520748,-5.68701958,-60.0,40.0,100.0
2022-05-06,114.84999847,119.05049896,113.08149719,114.77249908,124260000,22.20009703,-28.26998469,-582562294.6286428,-15.46653222,-14.92236169,151.33370234,129.83715134,108.34060034,7.18859463,-8.93884865,-6.3373854,-65.0,35.0,100.0
2022-05-09,111.3125,114.0,107.95700073,108.78900146,128124000,19.26467889,-28.61755956,-616029086.3356775,-23.99530528,-15.80822849,147.97759063,126.10865097,104.23971131,7.151285,-9.77857678,-7.02562367,-70.0,30.0,100.0
2022-05-10,111.25,112.64250183,107.17099762,108.85900116,105434000,19.40320492,-29.63869235,-502681916.4884458,-5.56185684,-14.55180129,145.17815751,123.05545044,100.93274337,6.98330692,-10.22480712,-7.66546036,-70.0,25.0,95.0
2022-05-11,108.10350037,110.15599823,104.42849731,105.37200165,109704000,17.72032643,-30.62995097,-480837530.6602908,-13.64996931,-13.30101119,141.68785882,119.77594986,97.86404089,6.85772632,-10.67998526,-8.26836534,-80.0,20.0,100.0
2022-05-12,102.75,110.78050232,102.40550232,106.93049622,132026000,21.11789836,-31.14742584,-356001288.0279199,-4.43562682,-15.78819017,131.59655955,116.00934982,100.4221401,7.00945369,-10.69706591,-8.75410546,-80.0,15.0,95.0
2022-05-13,109.06900024,113.18399811,107.80000305,113.05500031,93684000,33.16783483,-30.45448367,-186952319.09426576,22.40744135,-7.87618691,129.51679219,114.88669968,100.25660716,6.93385851,-9.99421935,-9.00212823,-80.0,10.0,90.0
2022-05-16,113.09999847,113.99250031,110.35399628,110.8105011,74566000,31.22551008,-28.48553403,-183390684.3198689,8.2037746,-5.07999464,126.79266796,113.51774979,100.24283162,6.60432306,-9.4951992,-9.10074243,-80.0,5.0,85.0
2022-05-17,113.27500153,115.80000305,111.27649689,115.36849976,76448000,39.25237986,-26.01717555,-86692399.65304612,8.07685421,-5.56009147,123.95767765,112.62924957,101.30082149,6.44284095,-8.56674372,-8.99394269,-75.0,5.0,80.0
2022-05-18,111.4394989,112.85299683,106.24900055,107.11250305,108380000,31.78603556,-23.69418348,-233618312.95076996,-24.29580423,-6.80088691,118.20401775,110.74765015,103.29128254,6.71050678,-8.44590854,-8.88433586,-70.0,5.0,75.0
2022-05-19,106.28050232,110.03399658,106.19300079,107.31900024,88142000,32.14473254,-21.66962585,-187832969.59044707,-6.2642457,-5.49812702,116.48600921,109.8388504,103.1916916,6.42355568,-8.19233107,-8.7459349,-60.0,10.0,70.0
2022-05-20,109.5684967,109.89800262,105.0094986,107.59100342,99500000,32.66296632,-20.61589254,-148760735.8838388,-3.24138807,-4.27561261,114.98640929,109.12070084,103.25499238,6.27005051,-7.83920928,-8.56458978,-60.0,5.0,65.0
2022-05-23,108.46099854,108.81900024,103.94999695,107.55699921,107798000,32.62835218,-20.12646739,-122379799.53828198,-4.82958087,-2.35904017,114.93718729,108.99750061,103.05781393,6.12994579,-7.44500763,-8.34067335,-45.0,15.0,60.0
2022-05-24,104.02500153,105.40000153,101.26000214,104.09999847,102934000,29.14006187,-20.53460032,-164827638.42061493,-12.28516792,-3.03137127,115.1518712,108.52160034,101.89132949,6.14665092,-7.32358557,-8.13725579,-90.0,10.0,100.0
2022-05-25,103.65550232,108.17500305,103.65000153,106.77500153,93120000,35.10506383,-19.70134977,-89568743.40237811,12.54920373,-0.41145397,115.07548041,108.66190033,102.24832025,5.98448598,-6.87528437,-7.88486151,-90.0,5.0,95.0
2022-05-26,107.97000122,112.66549683,107.45349884,111.07749939,93002000,43.59120948,-17.88704987,-530625.26989228,23.24050281,2.35615899,115.52493745,109.07660065,102.62826385,5.97508691,-6.05186187,-7.51826158,-70.0,20.0,90.0
2022-05-27,113.55000305,115.18699646,112.62799835,115.14649963,93660000,50.40601162,-15.27040037,68857227.11849013,10.51358491,1.16677335,116.34354603,109.28575058,102.22795513,5.78852793,-4.9852268,-7.01165462,-70.0,15.0,85.0
2022-05-31,116.27999878,121.99449921,115.67500305,120.20950317,144634000,57.50396132,-11.67000809,189479995.64422095,21.52865921,2.49926181,119.87346037,110.22565079,100.57784121,5.89447509,-3.67096024,-6.34351575,-70.0,10.0,80.0
2022-06-01,122.2559967,125.17900085,120.62249756,121.68399811,127528000,59.38493856,-6.68255844,189218067.33683777,14.52758111,3.1443345,122.40807678,110.85720062,99.30632446,5.80197735,-2.50683331,-5.57617926,-70.0,5.0,75.0
2022-06-02,121.68399811,125.61000061,120.04499817,125.51100159,100560000,63.98244534,-2.20704244,224786322.3389823,-0.40536536,5.53337838,126.84508918,112.69705048,98.54901177,5.77827986,-1.27032634,-4.71500868,30.0,100.0,70.0
2022-06-03,124.19999695,124.40000153,121.04650116,122.34999847,97604000,57.96107608,1.30705821,127820345.94625008,-0.3581778,6.12398517,128.92537204,114.2001503,99.47492856,5.64690192,-0.60667295,-3.89334153,30.0,95.0,65.0
2022-06-06,125.25,128.99000549,123.80999756,124.79000092,135269000,61.10084323,4.48076731,164590590.36449224,14.07979295,7.85610328,131.16424829,115.92005005,100.67585181,5.74621243,0.10636372,-3.09340048,30.0,90.0,60.0
2022-06-07,122.01000214,124.09999847,120.62999725,123.0,85156700,57.59455389,5.9167834,106950379.21398684,-16.44200355,6.69486101,132.12450558,117.46435013,102.80419468,5.58759155,0.47737583,-2.37924522,30.0,85.0,55.0
2022-06-08,122.61000061,123.75,120.75,121.18000031,64926600,54.08802649,6.44139201,66020057.14126666,-0.5313594,7.87024186,130.8911883,119.17235031,107.45351232,5.3288324,0.58617917,-1.78616034,30.0,80.0,50.0
2022-06-09,119.98999786,121.30000305,116.09999847,116.15000153,67029800,45.56851408,6.28809217,-7285373.64378432,-27.540008,3.86132069,128.82717059,120.10985031,111.39253003,5.31594961,0.22107389,-1.38471349,30.0,75.0,45.0
2022-06-10,113.41999817,114.5,109.05000305,109.65000153,87266000,37.1635831,5.14323387,-109093305.7085508,-43.24848705,-2.7875783,129.29663386,119.96710052,110.63756719,5.4943545,-0.61579753,-1.2309303,30.0,70.0,40.0
2022-06-13,104.19000244,106.54000092,101.86000061,103.66999817,99277700,31.26813495,1.43633372,-197200155.44675,-35.70893149,-7.40982994,132.18787324,118.81945038,105.45102752,5.72391914,-1.7423858,-1.3332214,-35.0,65.0,100.0
2022-06-14,104.19000244,104.87999725,101.43000031,102.30999756,69728800,30.06302389,-1.7934494,-178587620.01262853,-5.17039395,-10.07973525,133.58700422,117.02949982,100.47199542,5.49652692,-2.66393152,-1.59936342,-40.0,60.0,100.0
2022-06-15,103.86000061,109.05999756,103.52999878,107.66999817,85011100,40.16216008,-4.37685814,-63269953.12184919,20.42579474,-9.48991389,132.73568969,115.62809982,98.52050996,5.62187423,-2.83591672,-1.84667408,-40.0,55.0,95.0
2022-06-16,104.47000122,104.58000183,102.01000214,103.66000366,82186300,35.85789864,-6.81464132,-111687527.37918033,-9.38111252,-10.38748861,130.52504961,113.44300003,96.36095045,5.62568641,-3.26130933,-2.12960113,-40.0,50.0,90.0
2022-06-17,102.80000305,106.98000336,102.51000214,106.22000122,99772100,40.38955731,-7.73594945,-44941371.05282545,6.49631027,-9.7020398,128.27761963,111.83000031,95.38238098,5.51011789,-3.29809265,-2.36329944,-40.0,45.0,85.0
2022-06-21,108.19999695,111.62999725,103.55999756,108.68000031,70901200,44.57080113,-6.77458344,-5058051.39085488,32.43874015,-7.86614508,124.25207726,110.21900024,96.18592323,5.76610607,-3.0552251,-2.50168457,-40.0,40.0,80.0
2022-06-22,107.43000031,112.12999725,107.01999664,108.94999695,60040100,45.04091552,-5.44380035,-1191019.23808647,16.85173554,-4.53677117,119.96450275,108.81399994,97.66349713,5.70049553,-2.79915937,-2.56117953,-40.0,35.0,75.0
2022-06-23,110.38999939,113.0,107.93000031,112.44000244,64345300,51.00865117,-4.6284083,39855611.61598189,7.01265823,-3.78236941,116.02518302,107.94000015,99.85481728,5.63744594,-2.25896895,-2.50073741,-40.0,30.0,70.0
2022-06-24,112.37999725,116.70999908,111.43000031,116.45999908,69867600,56.98634304,-2.69933383,83675958.13291362,27.24351943,1.69598333,116.18323723,107.97099991,99.75876259,5.60170123,-1.47191972,-2.29497387,-40.0,25.0,65.0
2022-06-27,117.08999634,117.98000336,112.69999695,113.22000122,62133200,51.37295343,-0.87190094,31860068.42344476,10.79231483,7.10006352,117.0929433,108.32799988,99.56305645,5.56953174,-1.14433037,-2.06484517,-40.0,20.0,60.0
2022-06-28,113.5,114.84999847,107.04000092,107.40000153,74942900,42.93232901,-0.21700045,-53235881.31340737,-45.80146064,6.09081061,116.94317205,108.70100021,100.45882837,5.79357833,-1.38591,-1.92905814,-40.0,15.0,55.0
2022-06-29,107.37999725,110.98999786,106.91000366,108.91999817,66375300,45.52937453,-0.23455811,-25212951.40505591,-12.26297143,5.38155286,116.42365237,109.36200027,102.30034817,5.62221991,-1.40914179,-1.82507487,-40.0,10.0,50.0
2022-06-30,108.11000061,108.18000031,102.51999664,106.20999908,97679400,41.76425986,-0.98461672,-68758066.52628909,-20.86010575,1.25296281,116.46931427,109.21600037,101.96268646,5.69999807,-1.63657058,-1.78737401,-40.0,5.0,45.0
2022-07-01,106.29000092,109.75,105.84999847,109.55999756,73021200,47.70425185,-2.18025017,-11780071.05269267,13.08525019,3.49959908,116.04441778,109.80599976,103.56758174,5.51999842,-1.48654492,-1.72720819,-30.0,10.0,40.0
2022-07-05,107.59999847,114.08000183,106.31999969,113.5,76583700,53.85502923,-3.27780011,45223571.86087397,24.31851291,5.28181935,116.62599644,110.53399963,104.44200283,5.74399879,-1.00862017,-1.58349059,-30.0,5.0,35.0
2022-07-06,113.20999908,115.48000336,112.01000214,114.33000183,66958900,55.09135696,-2.92750791,47105833.26897102,18.37121161,3.87506649,117.44127477,111.09899979,104.7567248,5.51659903,-0.5655048,-1.37989343,-25.0,5.0,30.0
2022-07-07,113.84999847,116.98999786,113.48999786,116.33000183,57872300,58.09716394,-1.9646918,59585609.03824901,9.04142899,3.09403584,118.70314481,111.83700027,104.97085574,5.31493913,-0.05453187,-1.11482112,-20.0,5.0,25.0
2022-07-08,114.59999847,116.58000183,113.69000244,115.54000092,45719700,56.43922961,-0.40119108,42184842.87536092,-0.66369112,2.3264009,119.36496258,112.14700012,104.92903766,5.07244516,0.25626674,-0.84060355,35.0,55.0,20.0
2022-07-11,114.08000183,114.30000305,110.87000275,111.75,53487600,48.98735421,0.33339297,-2342956.36913387,-16.35238478,-2.03318952,118.29671604,111.67600021,105.05528439,5.03220046,0.15376232,-0.64173037,35.0,50.0,15.0
2022-07-12,112.16000366,113.23000336,108.33999634,109.22000122,54280300,44.61785484,0.42620939,-26885890.25472192,-16.21587861,-4.73400886,117.95829584,111.27600021,104.59370459,5.01798111,-0.14382764,-0.54214983,35.0,45.0,10.0
2022-07-13,107.02999878,111.77999878,106.01000214,110.40000153,61353800,47.0647317,-0.37670784,-8834364.25864633,-17.7744331,-1.93130611,117.78813977,111.57600021,105.36386065,5.09318267,-0.25946646,-0.48561315,35.0,40.0,5.0
2022-07-14,110.23999786,111.18000031,107.58000183,110.62999725,51163100,47.5664349,-1.23354886,-5088608.13750085,3.41261858,-0.36374711,117.74782873,111.74700012,105.74617152,4.94386425,-0.32066325,-0.45262317,25.0,35.0,10.0
2022-07-15,112.5,115.58999634,111.58999634,113.55000305,84317800,53.74994957,-1.23219159,40601768.779001,19.97203565,3.71946703,117.26554786,112.48100052,107.69645318,4.94547773,-0.1075978,-0.3836181,25.0,30.0,5.0
2022-07-18,115.0,117.23999786,113.15000153,113.76000214,59115400,54.18172303,-0.45577558,35476752.61522534,11.10448014,3.52139003,117.30869044,112.90100098,108.49331151,4.85992959,0.07017088,-0.2928603,-20.0,25.0,45.0
2022-07-19,115.69999695,118.94999695,114.02999878,118.20999908,60990000,62.43812446,0.89299914,78372854.66214637,10.44661194,2.13419993,118.81911271,113.37200089,107.92488906,4.89293611,0.58583191,-0.11712186,60.0,100.0,40.0
2022-07-20,118.62000275,123.48000336,118.31999969,122.76999664,71268300,68.83272314,3.47733269,123211112.72450645,31.92953255,3.49003202,122.0762491,114.21600037,106.35575164,4.93064293,1.35221573,0.17674566,65.0,100.0,35.0
2022-07-21,123.19999695,124.84999847,121.26000214,124.62999725,60239900,71.0652263,6.18933245,121181137.82323566,12.84271343,3.87016047,125.07699411,115.04599991,105.0150057,4.79657827,2.05716283,0.55282909,70.0,100.0,30.0
2022-07-22,125.01000214,125.5,121.34999847,122.41999817,51463800,64.92555151,8.11716639,78469121.69474119,2.98364313,4.23489389,126.70579054,115.73399963,104.76220873,4.7319206,2.35204301,0.91267188,70.0,95.0,25.0
2022-07-25,122.69999695,123.63999939,120.02999878,121.13999939,50221300,61.50591414,9.34066633,52514153.62393331,-11.42921733,4.72721064,127.72715464,116.67299957,105.61884451,4.6197286,2.41878052,1.2138936,70.0,90.0,20.0
2022-07-26,115.79000092,118.15000153,114.52999878,114.80999756,67075100,47.70075467,9.15850016,-34231239.0019048,-29.65617826,3.38318067,127.23769052,117.23199921,107.22630789,4.8187558,1.87824785,1.34676445,70.0,85.0,15.0
2022-07-27,117.30999756,121.90000153,117.16000366,120.97000122,61582000,57.91462569,8.37350032,40964503.63844508,24.55361105,7.61598509,127.37544235,118.28899918,109.202556,5.04588062,1.97892316,1.4731962,70.0,80.0,10.0
2022-07-28,121.56999969,122.83999634,118.08000183,122.27999878,82245500,59.77106391,7.27766673,53105758.28696821,5.38239562,7.81296279,127.20265438,119.45399933,111.70534428,5.017292,2.13260167,1.60507729,70.0,75.0,5.0
2022-07-29,134.8999939,137.6499939,132.41000366,134.94999695,148892900,72.70833938,8.64083328,386445215.0291481,51.27622346,10.94338157,132.72192636,121.59399872,110.46607107,6.05256232,3.30640506,1.94534284,65.0,100.0,35.0
2022-08-01,134.96000671,138.83000183,133.50999451,135.38999939,76846900,73.04285332,10.41199989,322330234.7719397,7.89206214,10.62213977,136.27497573,123.75699844,111.23902116,5.97930682,4.15616613,2.3875075,70.0,100.0,30.0
2022-08-02,134.72000122,137.44000244,134.08999634,134.16000366,61922400,70.3640484,13.26299985,249876685.2790479,-2.19104618,9.35837396,138.67509823,125.3519989,112.02889958,5.71637675,4.60674866,2.83135573,70.0,95.0,25.0
2022-08-03,136.21000671,140.49000549,136.05000305,139.52000427,71827800,74.83306889,15.98849996,274444024.65380466,15.48457254,7.71387796,142.64457699,127.02699966,111.40942233,5.77773925,5.32459554,3.3300037,80.0,100.0,20.0
2022-08-04,140.58000183,143.55999756,139.55000305,142.57000732,70585000,77.02368727,19.14150009,263687741.15462655,18.66234476,8.29584109,146.85903687,128.82100067,110.78296448,5.60396466,6.02785743,3.86957444,85.0,100.0,15.0
2022-08-05,140.1000061,142.86000061,139.6000061,140.80000305,50686900,72.930361,19.3560009,199432510.11600348,-2.09026053,7.78845073,149.44376181,130.65900116,111.87424051,5.36956764,6.29082829,4.35382521,85.0,95.0,10.0
2022-08-08,142.05000305,144.22999573,138.28999329,139.41000366,52229000,69.6983535,19.46766701,149972366.80001223,0.34108925,8.96548138,150.75901367,132.48600159,114.21298951,5.42661112,6.25621666,4.7343035,85.0,90.0,5.0
2022-08-09,138.05000305,138.94999695,136.21000671,137.83000183,40434700,66.00403,19.08933411,111088863.73852871,-24.93685867,9.43741334,148.90016112,134.78800201,120.67584291,5.2039497,5.98546562,4.98453593,80.0,85.0,5.0
2022-08-10,142.8999939,144.6000061,141.00999451,142.69000244,54773800,71.21801086,18.93433329,139291016.04630065,34.24594444,10.40664668,148.31273231,136.96000214,125.60727196,5.36055516,6.10217437,5.20806362,95.0,100.0,5.0
2022-08-11,143.86000061,144.49000549,139.75999451,140.63999939,44867300,66.44205067,17.94249992,97242085.50622174,-7.16871511,9.15153561,144.67961079,138.7960022,132.91239361,5.29750074,5.90541436,5.34753376,90.0,95.0,5.0
2022-08-12,142.05000305,143.57000732,140.11999512,143.55000305,47643500,69.65199516,16.8489994,104769480.77340107,-2.02755718,3.82115754,145.55362546,139.65600281,133.75838016,5.11275189,5.90945096,5.4599172,95.0,100.0,5.0
2022-08-15,142.80000305,143.75999451,141.49000549,143.17999268,39014600,68.72327723,15.96116714,83095792.12104174,4.53827198,3.48577853,145.9161043,140.43500214,134.95389998,4.8284756,5.77807541,5.52354885,65.0,95.0,30.0
2022-08-16,143.91000366,146.57000732,142.0,144.77999878,59102900,70.60635778,16.16600075,85181102.77821118,12.83562887,4.98844603,145.66022937,141.49700165,137.33377393,4.80262877,5.71929879,5.56269883,75.0,100.0,25.0
2022-08-17,142.69000244,143.38000488,140.77999878,142.1000061,48149800,63.49199382,15.07650108,46231609.3021124,-11.90662935,2.24932584,145.71078835,141.75500183,137.79921532,4.7223659,5.34471935,5.51910294,75.0,95.0,20.0
2022-08-18,141.32000732,142.77000427,140.38000488,142.30000305,37458700,63.79448606,14.08866844,39187975.91720462,-3.22206357,0.06088501,145.66480821,141.7280014,137.7911946,4.48912925,4.99219977,5.4137223,75.0,90.0,15.0
2022-08-19,140.47000122,141.11000061,137.91000366,138.22999573,47792800,53.72842527,12.80916862,-3303846.25772747,-13.82635357,-1.11272429,145.9189435,141.47100067,137.02305784,4.47921626,4.29241711,5.18946126,75.0,85.0,10.0
2022-08-22,135.72000122,136.32000732,132.8500061,133.22000122,50461500,44.19138588,10.46783651,-48668935.63026823,-33.86688887,-4.5335221,147.46895316,140.85200043,134.23504769,4.5692936,3.26630286,4.80482958,75.0,80.0,5.0
2022-08-23,133.41000366,134.99000549,132.94999695,133.61999512,36252100,45.05655097,7.63200264,-37183562.10935742,-3.46081044,-2.38591728,148.19906691,140.43099976,132.6629326,4.31636509,2.48478394,4.34082045,70.0,75.0,5.0
2022-08-24,132.75,135.47000122,132.1000061,133.80000305,38627000,45.4791767,5.14333623,-29158702.36426562,-1.61400282,-5.97191201,148.07009418,139.54199982,131.01390545,4.22172809,1.87881548,3.84841946,65.0,70.0,5.0
2022-08-25,135.25999451,137.41999817,134.27999878,137.27999878,37496300,53.21018123,3.11600176,-132217.60739497,17.29259273,-3.52578122,147.79909161,139.20599976,130.61290791,4.1615548,1.69900616,3.4185368,-20.0,65.0,85.0
2022-08-26,136.55000305,137.83000183,130.5,130.75,53322700,41.0685989,1.36116803,-63416753.66219833,-23.16280907,-5.63930641,147.32499149,137.92599945,128.52700741,4.4783995,0.97111268,2.92905198,-40.0,60.0,100.0
2022-08-29,129.8999939,131.94999695,128.77000427,129.78999329,48101600,39.59283851,0.01066678,-60282409.16866298,-25.15482458,-8.60861607,146.41580557,136.58699951,126.75819345,4.34855882,0.33234917,2.40971142,-45.0,55.0,100.0
2022-08-30,131.25,132.07000732,126.84999847,128.72999573,49203000,37.92107556,-1.32366638,-58804709.29717667,-9.54819019,-10.84699797,144.15501579,134.98199921,125.80898262,4.43570382,-0.23803138,1.88016286,-50.0,50.0,100.0
2022-08-31,129.44999695,130.58999634,126.73999786,126.76999664,53648700,34.89403819,-2.60650088,-67231380.85826239,-5.70521021,-10.22685606,142.47408835,133.44899826,124.42390817,4.37713329,-0.82583627,1.33896303,-55.0,45.0,100.0
2022-09-01,126.0,128.02000427,123.66000366,127.81999969,56636100,37.84721801,-4.70133324,-44195115.6404582,-21.74756346,-12.07940605,139.37687529,132.00099792,124.62512056,4.37542002,-1.15575502,0.84001942,-55.0,40.0,95.0
2022-09-02,129.5,131.38000488,126.38999939,127.51000214,57429800,37.29231928,-5.93933309,-39396566.94047076,26.45761885,-8.0510088,137.43701579,130.92899857,124.42098134,4.43687857,-1.40680713,0.39065411,-55.0,35.0,90.0
2022-09-06,127.91999817,128.61999512,124.73999786,126.11000061,43888600,34.73670057,-6.83683383,-43405210.58196498,-19.49348088,-6.61366801,137.11160592,130.2179985,123.32439109,4.38119043,-1.68950285,-0.02537728,-70.0,30.0,100.0
2022-09-07,126.12000275,129.82000732,125.40000153,129.47999573,47900300,44.84582046,-7.58250033,-6163576.4558229,8.58165912,-5.40942105,136.31742057,129.80399857,123.29057656,4.38507197,-1.57774119,-0.33585006,-70.0,25.0,95.0
2022-09-08,127.72000122,130.27999878,127.09999847,129.82000732,43988500,45.78720714,-7.88283323,-2323544.35102884,7.80745397,-4.46727537,135.35611944,129.40599899,123.45587854,4.2645648,-1.4382501,-0.55633007,-70.0,20.0,90.0
2022-09-09,130.91000366,133.69000244,130.75999451,133.27000427,49387600,54.53585814,-6.99800097,29078385.4002502,20.97202051,-4.09933259,132.99661535,129.00499954,125.01338373,4.22510784,-1.01138466,-0.64734099,-70.0,15.0,85.0
2022-09-12,134.1000061,136.49000549,134.0,136.44999695,53826900,60.98415761,-5.73316765,54913069.46566103,13.97038883,-0.3860128,135.54044826,129.57499924,123.60955021,4.12459717,-0.40255617,-0.59838403,-70.0,10.0,80.0
2022-09-13,131.00999451,131.3999939,126.26999664,126.81999969,72694000,41.28259346,-5.0576678,-82351674.13536204,-45.23526116,-2.39405646,135.4627608,129.27799988,123.09323896,4.73013749,-0.77866028,-0.63443928,-70.0,5.0,75.0
2022-09-14,127.36000061,128.83999634,126.33000183,128.55000305,45316800,44.83963612,-4.79000219,-53124421.36066198,-6.92344464,-2.13158191,135.45207943,129.26000061,123.0679218,4.50812319,-0.89380787,-0.68631299,-60.0,10.0,70.0
2022-09-15,127.37999725,130.36999512,125.5,126.27999878,52887200,41.20078014,-4.59650218,-65293466.56026818,3.22287975,-1.23877291,135.48828946,129.21100082,122.93371219,4.54431038,-1.16010697,-0.78107179,-60.0,5.0,65.0
2022-09-16,122.77999878,123.87000275,120.69999695,123.52999878,115667800,37.14338101,-5.94216855,-111255827.18567397,-15.48445246,-0.61246181,135.90967555,128.78200073,121.65432591,4.64787953,-1.57524428,-0.93990629,-95.0,5.0,100.0
2022-09-19,122.16000366,124.70999908,121.80000305,124.66000366,47279700,39.84794867,-7.74100215,-81313623.7232041,5.97021492,-2.6612022,136.02215872,128.49700089,120.97184305,4.47409118,-1.75744084,-1.1034132,-75.0,20.0,95.0
2022-09-20,123.34999847,124.40000153,121.13999939,122.19000244,47698400,36.07777845,-8.33766797,-87950256.90545534,-3.31479258,-1.04333337,136.45039073,128.10500107,119.7596114,4.37868249,-2.07573466,-1.29787749,-85.0,15.0,100.0
2022-09-21,122.48999786,123.76000214,118.44999695,118.54000092,58498900,31.22673721,-9.08450114,-110781314.60668845,-15.11338418,-3.4128377,137.04582277,127.01100159,116.9761804,4.47181476,-2.59142875,-1.55658774,-90.0,10.0,100.0
2022-09-22,117.08000183,118.79000092,116.26000214,117.30999756,55229200,29.72994988,-10.32383372,-102990548.56924637,-16.39964115,-5.83354722,137.11452433,125.76000061,114.40547689,4.27763316,-3.0347969,-1.85222957,-95.0,5.0,100.0
2022-09-23,116.0,116.05000305,112.05999756,113.77999878,65126700,25.78826924,-11.03416697,-126064480.01113498,-21.25905954,-10.05665522,136.00029503,123.81100006,111.62170509,4.37486984,-3.61608149,-2.20499996,-45.0,55.0,100.0
2022-09-26,113.30000305,117.33999634,113.12999725,115.15000153,62723300,29.80172142,-11.75116768,-87519830.3228034,7.92015749,-10.66167836,131.50641557,121.68100052,111.85558547,4.35838277,-3.86515199,-2.53703036,-45.0,50.0,95.0
2022-09-27,117.19999695,118.31999969,113.05000305,114.41000366,60094700,28.86484714,-12.27016754,-79692579.28663383,3.9463091,-5.74352133,130.48797056,120.44000092,110.39203127,4.44954416,-4.04666889,-2.83895807,-45.0,45.0,90.0
2022-09-28,114.37999725,118.69999695,113.80000305,118.01000214,55763800,39.19707095,-12.30666733,-28703093.06884698,4.9646721,-4.55470966,127.90487005,119.38600082,110.86713159,4.49458913,-3.79927817,-3.03102209,-45.0,40.0,85.0
2022-09-29,115.59999847,116.06999969,113.05999756,114.80000305,58969700,34.26608162,-11.98150113,-57901200.33117065,-8.60078605,-5.73707624,125.76802037,118.23800125,110.70798213,4.54013067,-3.82827842,-3.19047335,-45.0,35.0,80.0
2022-09-30,114.08000183,116.91999817,112.83999634,113.0,59479600,31.77551124,-10.92666817,-66839793.27410944,2.16073238,-3.97255775,124.39877436,117.18500137,109.97122839,4.49411779,-3.93930002,-3.34023869,-70.0,30.0,100.0
2022-10-03,113.58000183,116.91000366,112.44999695,115.87999725,50941900,39.5823391,-10.21000074,-28012097.75447266,-1.75099031,-4.74467828,121.5305944,116.30700073,111.08340706,4.49070668,-3.70392144,-3.41297524,-70.0,25.0,95.0
2022-10-04,119.88999939,123.0,119.79000092,121.08999634,62812600,50.88015228,-8.62833405,36581663.38149459,34.31659308,-0.98153971,120.94510137,116.19700012,111.44889888,4.75363629,-3.01446081,-3.33327235,-70.0,20.0,90.0
