Date,Open,High,Low,Close,Volume,rsi,stoch_rsi,stoch_rsi_d,stoch_rsi_k,stoch_osc,awesome_osc,force_index,ease_move,ease_move_signal,obv,adi,bbands_upper,bbands_middle,bbands_lower,atr,macd,macd_signal,aroon,aroon_up,aroon_down,adx,adx_neg,adx_pos,ema_50,ema_200,sma_50,sma_200
2023-02-16,304.38000488,308.42999268,303.1499939,303.29998779,59498600,57.31053365,0.01055618,0.23722088,0.23739461,56.36816112,16.47520465,12683785.58297782,-8.38614273,10.22138256,821919400,7605685633.539013,315.59799884,299.19599915,282.79399945,6.46056114,6.72208841,6.96194444,40.0,60.0,20.0,32.40773542,15.95761342,33.36319976,289.73539344,296.68638004,284.06539917,290.56724976
2023-02-17,301.07000732,301.92999268,298.1000061,301.16000366,58230700,55.09332623,0.0,0.22585944,0.13653937,46.67802629,15.56120372,-6930008.63299515,-37.98365652,9.41349318,763688700,7640502674.815976,314.67425181,300.11999969,285.56574758,6.37051975,6.10604313,6.79076418,40.0,56.0,16.0,31.56355928,20.68944848,31.41798925,290.18341737,296.73089371,284.45499939,290.47894974
2023-02-21,297.26000977,298.73001099,293.89001465,294.02999878,46526700,48.37777428,0.0,0.12581757,0.00351873,8.091724,13.38020621,-53330807.13987474,-38.5415717,6.43586451,717162000,7596667299.026395,314.30467626,300.37350006,286.44232386,6.43476755,4.98502671,6.42961668,40.0,52.0,12.0,30.01405594,23.69307659,28.88256148,290.3342637,296.70401913,284.72499939,290.3010997
2023-02-22,294.61999512,296.35998535,292.55999756,294.25,51389200,48.58602373,0.00820459,0.04759765,0.00273486,8.00190735,10.57626307,-44097022.30118449,-13.6800312,-0.90129222,768551200,7590987652.947915,313.79817242,300.66750031,287.53682819,6.246569,4.06747802,5.95718895,40.0,48.0,8.0,28.34486946,24.18441268,27.62754818,290.48782198,296.67960103,284.93299927,290.2073497
2023-02-23,297.97000122,298.13000488,292.54998779,296.82000732,69294400,51.06928628,0.13833071,0.01836623,0.0488451,21.52224673,7.40461542,-12356431.18282332,7.08634794,-7.76947619,837845600,7627746132.945291,312.99942343,301.12200012,289.24457682,6.19895815,3.50726265,5.46720369,40.0,44.0,4.0,27.06410999,22.62943438,27.8907233,290.73614298,296.68099811,285.22859924,290.14519974
2023-02-24,291.76000977,292.97000122,290.04998779,291.8500061,74332000,46.4017996,0.0,0.03347502,0.0488451,8.5796824,3.70229232,-63366959.69060637,-15.04554805,-7.56330235,763513600,7645056835.536137,313.13605064,301.04750061,288.95895058,6.23974825,2.63191134,4.90014522,36.0,40.0,4.0,25.41855631,23.73751809,25.72922651,290.77982388,296.63292854,285.35399963,290.1186998
2023-02-27,295.07000732,296.48999023,293.33999634,293.94000244,48995000,48.5320652,0.09939159,0.05897699,0.07924077,18.54152818,1.80655598,-39686055.3669553,21.89146928,-3.15734143,812508600,7614726823.474403,313.2440349,300.93150024,288.61896559,6.12547938,2.08282484,4.33668115,24.0,36.0,12.0,24.44341195,22.45316721,28.44173373,290.90375246,296.60613325,285.4597998,290.08459976
2023-02-28,293.29998779,296.11999512,292.95999146,293.55999756,48243100,48.15728736,0.10107856,0.06496975,0.06682338,18.04631138,0.80740554,-36635563.68053478,-2.45631266,-5.73541965,764265500,7584804053.162374,312.91228241,301.09600067,289.27971893,5.91365969,1.5985792,3.78906076,24.0,32.0,8.0,23.46376207,22.05515887,27.35616009,291.00791893,296.57582345,285.60079956,290.09319977
2023-03-01,293.26000977,293.92999268,290.20001221,291.20001221,58287000,45.79222973,0.0,0.07096251,0.06682338,5.98347732,-0.29247463,-51052835.4671046,-15.83829587,-6.80065392,705978500,7557770299.92242,313.20123626,300.92500153,288.64876679,5.7576826,1.01270609,3.23378982,24.0,28.0,4.0,22.01835304,24.45856398,26.09029933,291.015452,296.52233279,285.88699951,290.09344986
2023-03-02,288.66000366,294.42999268,288.36999512,293.60998535,53565900,48.56992409,0.15451268,0.07294795,0.08519708,25.07173093,-1.55135731,-25317804.61999731,-7.52335004,-4.79531735,759544400,7596839682.422647,313.24309037,300.55950012,287.87590988,5.77927653,0.73439646,2.73391115,12.0,24.0,12.0,20.55521958,24.88846049,24.13618486,291.11719841,296.49335421,286.27419922,290.05179977
2023-03-03,295.39001465,299.92001343,294.86999512,299.67999268,60511500,54.84590675,0.50362197,0.12379956,0.21937822,54.11483666,-0.97656142,30771202.92563986,50.03166699,1.97505971,820055900,7651599117.840434,311.56211917,299.95749969,288.35288022,5.81718735,0.99219553,2.38556803,12.0,20.0,8.0,19.91816322,22.96009994,29.00724376,291.45299426,296.52506205,286.87279907,290.05799973
2023-03-06,300.94000244,304.0,299.82000732,300.01998901,56736300,55.17585534,0.52197577,0.23264848,0.39337014,55.74161387,-0.26050056,29131050.25418615,33.26382647,1.45818907,876792200,7600291641.289365,310.89870544,299.64949951,288.40029359,5.71024592,1.20998999,2.15045242,12.0,16.0,4.0,19.92024606,21.71937529,32.54333304,291.78895484,296.55983744,287.48239868,290.0272496
2023-03-07,300.07000732,301.01000977,295.72000122,296.33999634,65955800,50.84517336,0.28107623,0.34943545,0.43555799,38.13398827,8.985e-05,-9704365.62859657,-28.43278469,-1.93911753,810836400,7549796033.310964,310.4719925,299.28699951,288.10200652,5.68022897,1.07327695,1.93501733,-72.0,12.0,84.0,19.13068101,25.43030379,30.37849941,291.96742705,296.55764997,287.94019836,290.05324951
2023-03-08,296.76998901,298.42999268,294.88000488,297.82000732,50876300,52.4612345,0.57899191,0.42986981,0.4606813,47.10874056,0.46294233,2438755.59602088,-11.93188766,-4.8247336,861712700,7583188443.4772215,308.76555177,298.68399963,288.6024475,5.52806888,1.07199808,1.76241348,-72.0,8.0,80.0,18.24217897,25.34919003,28.98504843,292.19694001,296.57021074,288.56139832,290.09444962
2023-03-09,298.32998657,300.98001099,291.82998657,292.66000366,71456700,46.69689707,0.09640915,0.40502169,0.31882576,27.44726299,0.85306127,-50583471.44373225,-3.20124789,-4.45438397,790256000,7524695704.992489,308.15126341,298.09850006,288.04573671,5.78677999,0.64715538,1.53936186,-72.0,4.0,76.0,17.01333329,26.25095138,25.71140573,292.21509936,296.53130321,289.06739868,290.11434967
2023-03-10,292.82998657,294.3500061,287.38000488,288.54998779,98593600,42.67473222,0.0,0.33488025,0.22513369,7.03961043,-0.79117423,-101246012.75115666,-39.16457049,-4.53873497,691662400,7459201906.096725,308.16596737,297.44199982,286.71803226,5.87129579,-0.02093809,1.22730187,-88.0,12.0,100.0,16.59470895,29.43872427,23.53120401,292.0713695,296.45188713,289.56679871,290.08969955
2023-03-13,286.73001099,294.47000122,285.19000244,290.69000244,97123600,45.31587013,0.21127205,0.21550662,0.1025604,29.23976988,-3.30599814,-57090021.39970794,-9.88928821,-2.49214329,788786000,7477203278.136964,308.04997332,296.99149933,285.93302533,6.11477458,-0.37342111,0.90715727,-88.0,8.0,96.0,16.53208203,28.8057015,20.98036188,292.01719824,296.39455495,290.17859863,290.10694962
2023-03-14,294.30999756,297.92999268,293.45001221,297.36999512,73602500,52.64941948,0.79790329,0.22136195,0.33639178,64.75276054,-4.06232255,21303433.21727739,35.66820187,1.0327305,862388500,7532405153.136964,307.14854334,296.63499908,286.12145483,6.19514712,-0.1124506,0.7032357,-88.0,4.0,92.0,15.80939612,26.40113509,23.21830631,292.22711185,296.40426082,290.79719849,290.13749954
2023-03-15,294.70999146,299.26998901,293.23999023,298.92999268,83631500,54.19433495,0.92148542,0.36083526,0.64355359,73.04620956,-4.48011852,36897933.58931394,4.07367083,0.81753928,946020000,7606605671.548734,305.75787479,296.24399872,286.73012264,6.18335081,0.21773921,0.6061364,-64.0,24.0,88.0,14.89172351,24.56210896,23.14891808,292.48996992,296.42939248,291.45019836,290.13549957
2023-03-16,298.0,307.17999268,297.19000244,306.80999756,98198100,61.09879498,1.0,0.62880276,0.9064629,98.31743847,-3.65250136,142169872.71697053,60.3277674,6.20134752,1044218100,7697529927.097502,305.05889232,296.12949829,287.20010426,6.45525363,1.10255795,0.70542071,-64.0,20.0,84.0,14.87394385,21.84698682,29.34257646,293.05153963,296.53268208,292.2967981,290.12404953
2023-03-17,306.72000122,309.1499939,303.36999512,305.35998535,89923700,59.32668582,0.90381551,0.83059449,0.94176698,84.18192865,-0.90262083,103232681.94291532,26.19273605,6.50858087,954294400,7669525715.897336,305.5302848,296.23249817,286.93471154,6.40702114,1.66755675,0.89784792,-64.0,16.0,80.0,15.12477617,20.43920581,29.64804565,293.53422377,296.62051595,293.089198,290.10944946
2023-03-20,304.26000977,306.29998779,302.01000977,305.97000122,56359500,59.85422154,0.93244848,0.93121707,0.94542133,86.72790563,1.60884947,93396611.57633185,-16.02282742,5.5395441,1010653900,7717214831.992773,306.48924517,296.47299805,286.45675092,6.25580378,2.13987837,1.14625401,-64.0,12.0,76.0,15.09073167,20.99086259,28.19580034,294.02190132,296.71354565,293.97699829,290.10929947
2023-03-21,307.94000244,310.79998779,306.3999939,310.33999634,49757000,63.50587657,1.0,0.94420321,0.94542133,98.20385897,3.71614173,111116788.07198425,39.30690749,9.47848719,1060410900,7756568274.456655,308.90444065,297.28849792,285.6725552,6.15395969,2.83414844,1.4838329,28.0,100.0,72.0,15.67560739,19.81408734,31.83822476,294.66182662,296.84913222,294.80779846,290.08909943
2023-03-22,310.26998901,315.25,305.95001221,306.11999512,75791900,58.01771615,0.73654062,0.92683523,0.88966303,69.62739313,6.21058574,49551259.70178518,24.54103604,11.76880048,984619000,7683546986.206921,310.01763661,297.88199768,285.74635875,6.37867598,3.00915597,1.78889751,28.0,96.0,68.0,16.75147859,17.75061869,33.50567916,295.11116656,296.94137962,295.51939819,290.08869934
2023-03-23,309.92001343,314.1499939,307.01000977,309.75,74576000,61.12951926,0.88592286,0.90307962,0.87415449,81.70325866,7.87855718,81145543.19304802,-0.19152299,8.18142977,1059195000,7666208511.661801,311.70219141,298.52849731,285.35480321,6.49662761,3.40155079,2.11142817,28.0,92.0,64.0,17.75050184,16.18346004,30.54754481,295.68523846,297.06882857,296.25779846,290.10134933
2023-03-24,309.32000732,310.98999023,306.95001221,310.89001465,57195200,62.0801259,0.93155678,0.8717192,0.85134009,85.49572287,8.40570589,78868089.28265724,-11.37222545,4.99314035,1116390200,7720572941.9922085,313.32108914,299.48049774,285.63990635,6.32115264,3.76115986,2.44137451,40.0,100.0,60.0,18.6639917,15.51245824,29.15300473,296.28150419,297.20635281,296.924599,290.10644943
2023-03-27,311.6000061,312.70001221,307.89001465,308.76000977,50287400,59.168559,0.79178688,0.86508336,0.86975551,78.40987771,9.4504732,52299446.87885687,12.67376218,7.92932227,1066102800,7688476733.1199,314.37946742,300.22149811,286.0635288,6.21321299,3.83012772,2.71912515,40.0,96.0,56.0,19.73309607,14.6546678,29.50681656,296.77085735,297.32131457,297.51879944,290.11204941
2023-03-28,308.17001343,308.20001221,304.76998901,307.11999512,48585900,56.95369089,0.68546204,0.84134361,0.80293523,72.95407338,9.03306346,33445013.36651738,-26.89758208,6.86034409,1017516900,7706465987.3438425,315.01516637,300.89949799,286.7838296,6.05441355,3.7096868,2.91723748,40.0,92.0,52.0,19.95808797,17.64575772,28.11783208,297.17670589,297.41881388,298.04179932,290.15064941
2023-03-29,310.88000488,313.3500061,310.04998779,312.72000122,53274300,62.162145,0.93549411,0.82564614,0.80424767,91.58350304,9.10262074,71286640.76566097,32.30372507,9.39641359,1070791200,7739399146.192504,316.24959458,301.97549744,287.7014003,6.06695622,4.01977276,3.13774454,52.0,100.0,48.0,20.85606621,16.3514718,32.11872024,297.78624688,297.5710645,298.66539917,290.27004944
2023-03-30,315.23999023,316.32000732,312.80999756,315.67999268,58354800,64.60028862,1.0,0.82694498,0.87365205,97.94405863,9.60638553,85778507.7081084,17.23285361,13.42480103,1129146000,7776473135.425307,317.99359724,303.0789978,288.16439836,5.8907455,4.4530329,3.40080221,56.0,100.0,44.0,22.03732546,15.63769604,34.31796327,298.4879624,297.75125284,299.42139893,290.47139938
2023-03-31,315.91000366,321.17001343,315.6000061,320.92999268,62138100,68.47978599,1.0,0.88546592,0.97849804,99.14063533,10.93129883,120128010.17837863,34.24222623,16.57705206,1191284100,7833255970.1199665,320.85528277,304.1414978,287.42771284,5.86783563,5.16053834,3.75274944,60.0,100.0,40.0,23.63735692,14.57741119,37.89496121,299.36804202,297.98188707,300.3369989,290.69649933
2023-04-03,318.76998901,320.42001343,317.42001343,320.1499939,47126800,67.29971464,0.91739348,0.94153819,0.97246449,96.34794599,12.17379842,97715602.0854434,3.40572877,14.27258969,1144157300,7871899332.4897585,323.12452328,305.14799805,287.17147282,5.69941732,5.59382003,4.12096355,60.0,96.0,36.0,25.12310042,13.93616254,36.22799221,300.18302053,298.20246525,301.08639893,290.88324936
2023-04-04,320.6000061,321.63000488,317.82998657,319.07000732,45875400,65.61374476,0.75134326,0.94684715,0.88957891,89.52537928,14.36941528,76678399.50219229,6.709364,14.46085349,1098281900,7855964024.013141,324.75710575,306.2844986,287.81189144,5.56374596,5.78338574,4.45344799,60.0,92.0,32.0,26.62784711,13.25628051,36.01400627,300.92368668,298.41010248,301.68859924,291.12164932
2023-04-05,318.1000061,319.05999756,314.07000732,315.92001343,62795700,60.82731922,0.33607465,0.84343796,0.66827046,70.89708014,15.05329868,37466332.1839557,-25.150266,8.35527968,1035486200,7839730510.637977,325.68815343,307.1894989,288.69084437,5.52347839,5.61471678,4.68570175,60.0,88.0,28.0,27.02852375,17.26147564,33.68537489,301.51177792,298.58433045,302.23959961,291.32779938
2023-04-06,314.23999023,318.54998779,312.82000732,318.04998779,46916500,62.80324611,0.50750537,0.69649682,0.53164109,81.7532213,14.98626817,46389847.91575039,-10.74762779,5.71668226,1082402700,7878459111.873595,326.26693185,308.45899811,290.65106437,5.53822854,5.58849585,4.86626057,60.0,84.0,24.0,27.08849699,17.59799482,31.19596954,302.16033517,298.77801859,302.84599915,291.51264938
2023-04-10,315.07000732,317.92001343,313.25,317.86999512,45134700,62.51626998,0.48260743,0.54732468,0.44206248,77.69865821,13.96832616,38602167.43870263,-1.03458888,6.78727073,1037268000,7922626978.918627,325.64013482,309.92499847,294.20986213,5.48549706,5.48990743,4.99098994,60.0,80.0,20.0,27.14418642,16.49807938,29.24614919,302.77640027,298.9679885,303.33659912,291.69864929
2023-04-11,317.82998657,317.89001465,315.30999756,315.82998657,40113600,59.21373103,0.1960803,0.45636709,0.3953977,65.59897478,12.90756019,21397273.98066252,6.5282492,4.44593799,997154400,7898682753.440166,324.35857101,311.18199768,298.00542435,5.27796277,5.18736702,5.03026535,60.0,76.0,16.0,27.19589804,15.92202748,28.22498186,303.28830561,299.13576958,303.72799866,291.85354919
2023-04-12,317.82000732,318.42001343,312.57000732,313.04000854,62813300,54.93917967,0.0,0.35456314,0.22622924,49.05107798,11.44188609,-6694868.991568,-10.29118316,1.95792234,934341100,7845962546.388787,323.52848886,311.96549835,300.40250785,5.31882301,4.66865629,4.95794354,60.0,72.0,12.0,26.48627371,18.35080147,26.00756974,303.67072534,299.27412021,304.18339905,291.94569931
2023-04-13,314.82998657,319.6499939,313.63000488,319.17001343,54613800,61.51311718,0.48549802,0.2829399,0.22719277,85.40931708,10.83041481,42087663.81707676,12.62102487,2.87310433,988954900,7891867507.464103,323.27324078,312.97749939,302.681758,5.41104889,4.69805817,4.90596647,60.0,68.0,8.0,26.05519746,16.74959978,25.36191187,304.27854055,299.4720893,304.67439941,292.07929932
2023-04-14,317.58999634,320.35998535,315.60998535,318.57000732,56278300,60.58148195,0.41669495,0.25138433,0.30073099,81.85056537,10.51173616,31251237.0581396,11.35194794,4.49625957,932676600,7905730262.025678,323.72753342,313.56549988,303.40346633,5.36383111,4.61969097,4.84871137,60.0,64.0,4.0,25.78791088,15.69011453,24.70313519,304.83899023,299.66211833,305.02739929,292.25444931
2023-04-17,318.1499939,319.20001221,316.04000854,318.83999634,43007000,60.86867757,0.4379049,0.32487435,0.44669929,83.45192219,10.25094228,28445548.55140342,-2.68170823,3.39944025,975683600,7938937778.139133,323.91151096,314.23950043,304.5674899,5.20641487,4.52718371,4.78440584,56.0,60.0,4.0,25.53971619,15.00989845,23.63217617,305.3880493,299.85294299,305.16979919,292.42964935
2023-04-18,320.98999023,321.42001343,317.64001465,318.85998535,46746900,60.89139607,0.43958271,0.39294149,0.43139419,76.07931396,10.10194325,24515387.96166262,15.44447121,6.42387263,1022430500,7922365410.879338,323.96580141,314.88399963,305.80219786,5.104528,4.40470923,4.70846652,52.0,56.0,4.0,25.74340771,14.21596192,25.48865851,305.91636051,300.04206779,305.42339905,292.62254929
2023-04-19,316.41000366,319.79000854,316.27999878,318.70999146,38960100,60.60705126,0.41858329,0.4367057,0.43202363,67.77026253,9.84611834,20178364.36622212,-13.46891055,3.15439866,983470400,7937349752.045784,324.27894662,315.30249939,306.32605216,4.99063384,4.24659201,4.61609161,48.0,52.0,4.0,25.48240349,15.44831929,24.20818216,306.41807153,300.22781828,305.72579895,292.80544922
2023-04-20,315.69000244,319.26998901,314.97000122,316.27999878,62462100,56.04128646,0.08139272,0.39220135,0.31318624,40.94914409,9.18564686,-4387465.61665476,-6.29906067,1.47354764,921008300,7912945991.950116,323.7396718,315.81049957,307.88132735,4.94130198,3.88047121,4.46896753,40.0,48.0,8.0,24.81753084,16.38173684,22.70344734,306.80481378,300.38754146,305.85379883,292.95204926
2023-04-21,315.91000366,317.3999939,314.1000061,316.60998535,59002300,56.52030558,0.12791727,0.31816921,0.20929776,44.59138097,8.19879698,-979260.99530578,-7.66235751,-1.51963691,980010600,7943698295.832335,323.5820305,316.15349884,308.72496718,4.82406526,3.57572625,4.29031928,40.0,44.0,4.0,23.92223696,16.86946982,21.5941118,307.18933031,300.54895882,306.09859863,293.09109924
2023-04-24,316.38000488,317.73999023,313.73999023,315.95001221,44043100,55.22416615,0.02669771,0.20038441,0.07866923,37.30690721,7.41602864,-4991832.73910557,-0.09090882,-1.76939674,935967500,7948323305.204284,323.43461903,316.40649872,309.37837841,4.76520345,3.24356951,4.08096932,36.0,40.0,4.0,22.97295051,16.39765227,20.29936199,307.53288646,300.70220313,306.38399902,293.19594925
2023-04-25,314.29000854,314.97000122,309.89001465,309.98999023,57121600,45.15375173,0.0,0.11316844,0.05153833,0.86709104,5.58235088,-52913855.3639878,-29.43661529,-4.3512524,878845900,7893450043.993548,323.24442041,316.46799774,309.69157508,4.85768875,2.47092564,3.75896059,28.0,36.0,8.0,21.71706292,20.59758945,18.49053464,307.62924347,300.79461892,306.58979858,293.26914917
2023-04-26,313.44000244,314.94000244,311.33999634,311.86999512,55400500,48.35307722,0.18127009,0.06651006,0.0693226,17.17242566,4.11849706,-30475703.09623899,4.61362907,-2.2252599,934246400,7854361848.210902,322.40159941,316.70549774,311.00939608,4.86428328,1.98739108,3.40464669,28.0,32.0,4.0,20.55088159,19.1004034,17.146505,307.79554746,300.90482167,306.73719849,293.3832991
2023-04-27,315.70001221,320.85998535,315.04998779,320.3500061,65430400,59.75638012,0.84104323,0.15387735,0.34077111,90.71979673,3.65167218,53142327.46605854,42.75545278,1.59638871,999676800,7908305790.306268,322.68548494,317.08699799,311.48851103,5.15897663,2.26237325,3.176192,12.0,28.0,16.0,20.24312235,16.72296012,23.20877291,308.28787917,301.09830609,307.00919861,293.55384918
2023-04-28,320.10998535,322.6499939,318.95999146,322.55999756,59652500,62.10466521,1.0,0.36139938,0.67410444,99.2946984,3.78208286,64383640.01005702,17.62965421,2.92954893,1059329300,7965048532.585905,323.46958445,317.43099823,311.39241201,5.0540499,2.6283287,3.06661934,88.0,100.0,12.0,20.33217052,15.85084816,24.52822997,308.84757009,301.31185526,307.27839844,293.7383992
2023-05-01,322.08999634,323.63000488,321.08999634,322.19000244,41013400,61.45808429,0.96185569,0.64972506,0.93429964,89.51962544,4.14932027,53018154.61729776,9.63034872,3.15112747,1018315900,7959558627.509671,323.70122669,317.49399872,311.28677075,4.87447552,2.85557819,3.02441111,88.0,96.0,8.0,20.61463088,15.26087568,25.05135123,309.37080273,301.51959802,307.65619873,293.91599915
2023-05-02,322.11999512,322.45001221,317.60998535,319.38000488,56519400,56.63547746,0.67735144,0.82937993,0.87973571,69.06839141,4.95343619,22755650.24151472,-19.95292136,2.46100331,961796500,7944378023.711389,323.60564496,317.45549927,311.30535357,4.8720149,2.77692111,2.97491311,88.0,92.0,4.0,19.81252086,19.28001144,23.2737175,309.76332046,301.69731351,308.02059875,294.05354919
2023-05-03,319.75,322.47000122,317.17999268,317.29000854,59882100,53.28626727,0.47976857,0.84012019,0.70632523,53.85734466,5.59720019,1625790.24912687,-1.81099433,1.4301448,901914400,7886986649.849738,323.47196887,317.36649933,311.26102979,4.90187159,2.51692602,2.88331569,12.0,88.0,76.0,18.94500925,18.42039578,21.47967731,310.0584847,301.8524647,308.48579895,294.19299927
2023-05-04,317.05999756,318.23001099,315.11999512,316.17001343,50224500,51.52773565,0.37602598,0.69903654,0.51104867,45.70599158,4.91502686,-6642350.46691748,-19.5054824,-0.77395737,851689900,7870676217.724018,323.47358584,317.37899933,311.28441282,4.7738819,2.1951989,2.74569233,12.0,84.0,72.0,17.62050779,20.64547975,20.48015924,310.29815249,301.99492788,308.92419922,294.2823494
2023-05-05,318.47000122,323.76000977,316.20999146,322.89001465,51776000,60.04732485,0.87862953,0.59850509,0.57814136,93.72750235,4.34735179,44011525.77166002,48.26665284,2.86521128,903465900,7910519831.513888,324.17034712,317.62100067,311.07165422,4.97503293,2.45418545,2.68739096,32.0,100.0,68.0,17.61032831,18.3956868,26.1880259,310.79195101,302.20283919,309.44559937,294.38164948
2023-05-08,322.42001343,324.04000854,321.32000732,323.69000244,36465800,60.92775003,0.93056922,0.60586609,0.72840824,97.52645757,3.86650005,41891621.35582857,20.10218674,3.19790525,939931700,7937600891.189191,324.9766575,317.91200104,310.84734457,4.81395923,2.69294391,2.68850155,36.0,100.0,64.0,17.6575632,17.65325826,25.54656423,311.29775695,302.41664181,310.08239929,294.46319946
2023-05-09,322.0,322.88000488,321.32000732,321.64001465,31768800,57.43493698,0.72451466,0.71704025,0.84457113,83.03890508,3.88344224,26603439.41967226,-2.84808189,3.95653586,908162900,7918865763.74289,325.37777017,318.20250244,311.02723472,4.63939037,2.68578477,2.68795819,36.0,96.0,60.0,17.70142416,17.00911365,24.61440308,311.70333568,302.60791915,310.63639954,294.56144958
2023-05-10,324.11999512,326.01000977,321.6000061,325.14001465,60446600,61.49369788,0.96395667,0.81533096,0.87301352,94.60300632,4.29106203,53026248.0740048,12.43918487,5.29498197,968609500,7955462838.490827,326.17743571,318.80750275,311.43756978,4.6230056,2.92877081,2.73612072,44.0,100.0,56.0,18.38932059,15.85015437,27.77330783,312.23026427,302.8321191,311.26799988,294.68579971
2023-05-11,325.70001221,326.75,324.11999512,326.20001221,44278500,62.65512691,1.0,0.87124725,0.89615711,96.73791061,5.60614929,52156084.33460317,9.68163029,6.53383825,1012888000,7981222259.191685,327.20420371,319.15900269,311.11380166,4.48064841,3.17032639,2.82296185,48.0,100.0,52.0,19.17056525,15.18561434,27.78853343,312.77809752,303.06463545,311.96799988,294.8449498
2023-05-12,326.73999023,327.17001343,322.94000244,325.02999878,48396200,60.48647521,0.87608678,0.90528393,0.94668115,87.61565509,6.14706232,36616043.16518581,-3.32125308,6.30309937,964491800,7980649992.0820465,327.91599779,319.48200226,311.04800673,4.46274574,3.23011585,2.90439265,48.0,96.0,48.0,19.48015025,16.04613441,25.90715161,313.25856423,303.28319628,312.59640015,294.9360498
2023-05-15,325.51000977,327.02999878,323.95999146,326.79000854,33375600,62.58442245,0.99505634,0.93329532,0.95704771,97.59946638,6.26300148,39776805.84638694,4.04715982,8.69479759,997867400,8008807482.012263,328.88501288,319.87950287,310.87399286,4.36326442,3.38054865,2.99962385,56.0,100.0,44.0,19.76762204,15.23969774,24.60512605,313.78920911,303.51709491,313.13860046,295.02094986
2023-05-16,326.05999756,328.8999939,326.01998901,327.16000366,40019200,63.02882611,1.0,0.95359219,0.95704771,87.43689915,6.71808705,36209677.6674388,14.14120984,9.37533907,1037886600,8000470502.060584,329.82359412,320.29450378,310.76541345,4.25731731,3.48939962,3.097579,60.0,100.0,40.0,20.45209816,14.50331174,26.55364735,314.31355399,303.75234773,313.68140076,295.07944992
2023-05-17,328.23999023,331.70999146,327.04000854,331.11999512,47486100,67.48075814,1.0,0.97081584,0.99835211,96.44366204,7.31223243,57900373.74851689,18.83299993,7.66659244,1085372700,8035958003.504782,331.5074351,320.91500397,310.32257283,4.28679343,3.85081323,3.24822585,64.0,100.0,36.0,21.6430578,13.37475895,29.16956661,314.97263012,304.02466263,314.37700073,295.15869995
2023-05-18,331.51998901,337.48999023,331.5,337.26998901,64213500,72.93211619,1.0,0.98513327,1.0,99.01653434,8.53805569,106044982.22328582,47.76054997,9.81879928,1149586200,8095454618.223552,334.49423823,321.96450348,309.43476872,4.43559355,4.58068593,3.51471787,68.0,100.0,32.0,23.629208,12.00278683,35.48519554,315.84703635,304.3554619,315.16600037,295.27339996
2023-05-19,337.48999023,338.20999146,335.42999268,336.51000977,61462400,71.34059382,0.92564502,0.99118904,0.97521501,92.63758355,10.34884715,84222820.68636553,10.51616708,9.88207202,1088123800,8081747953.137652,336.7295563,322.9595047,309.1894531,4.31733678,5.03969685,3.81971366,68.0,96.0,28.0,25.56599913,11.45073134,35.04430406,316.65734903,304.67540765,316.04300049,295.34149994
2023-05-22,336.25,338.67001343,336.23999023,337.64001465,43015900,72.308221,0.97085199,0.980238,0.965499,95.62633555,12.19570178,79135014.45096678,3.58725136,11.56351293,1131139700,8088298090.49684,338.81514684,324.04400482,309.27286281,4.18252866,5.43203118,4.14217717,76.0,100.0,24.0,27.425395,10.97553107,34.37559932,317.48019866,305.00341369,317.02480103,295.40770004
2023-05-23,335.89001465,337.05999756,333.0,333.35998535,48216700,63.55546401,0.56192836,0.92006304,0.81947512,77.45212761,13.25970315,38348742.58673828,-20.41928724,10.23434915,1082923000,8048631792.535355,339.01755812,325.21250458,311.40745104,4.21520623,5.3360853,4.38095879,76.0,96.0,20.0,27.89443107,15.60286606,31.6727442,318.1029354,305.28556863,317.87820068,295.46574997
2023-05-24,331.36999512,332.91000366,329.55999756,331.6499939,62891200,60.40922067,0.1919242,0.78662521,0.57490151,68.74437817,13.20023274,17507005.84583147,-20.2146994,10.18369079,1020031800,8064213510.866819,338.82492567,326.20150452,313.57808336,4.18554777,5.06369437,4.51750591,76.0,92.0,16.0,27.20804628,20.46158398,29.61880513,318.63419259,305.54790122,318.56380066,295.52044998
2023-05-25,339.14001465,341.01000977,336.67001343,339.72000122,66862800,68.36776978,0.70547244,0.62693943,0.48644166,93.44840841,13.38820621,92089331.54182318,49.36335276,10.2620265,1086894600,8091328082.240745,340.78252566,327.17000427,313.55748289,4.55515264,5.43633801,4.70127233,88.0,100.0,12.0,27.90812125,17.45837976,37.9730512,319.46108705,305.88792212,319.37960083,295.63365005
2023-05-26,340.76000977,349.25,340.66000366,348.3999939,63007000,74.3421206,1.0,0.56460291,0.63246555,96.95665476,14.15138478,157062326.8248412,83.36810786,14.78102087,1149901600,8141865616.025033,344.72594407,328.46200409,312.1980641,4.91049879,6.35876379,5.03277062,92.0,100.0,8.0,29.46102229,15.03822501,44.69503188,320.59594614,306.31092781,320.21140076,295.74600006
2023-05-30,352.70999146,353.92999268,348.52999878,349.98001099,72652200,75.25817192,1.0,0.67357712,0.90182415,87.78229715,15.88785445,151023668.3662562,46.63992108,18.31587822,1222553800,8108230710.817258,348.3320408,329.85150452,311.37096823,4.95474879,7.13503874,5.45322424,96.0,100.0,4.0,31.29615883,13.83935543,47.8786414,321.74826241,306.74544605,321.10380127,295.87550018
