Date,AMZN,AAPL,MSFT,GOOGL,TSLA,NVDA,META,NFLX
2017-08-21,47.8785,39.375,72.47,46.2885,23.0547,40.6225,167.16,166.91
2017-08-22,47.776,39.5575,72.35,46.348,22.742,40.1225,168.28,167.76
2017-08-23,47.969,39.7675,72.96,46.85,22.5993,40.3,168.84,168.35
2017-08-24,47.871,40.1075,72.74,47.1855,23.5013,41.775,168.88,169.86
2017-08-25,47.8,39.9125,72.86,46.9605,23.616,41.5425,167.86,168.58
2017-08-28,47.327,40.035,73.06,46.594,23.152,41.145,166.91,166.43
2017-08-29,47.0,40.025,72.25,45.9975,22.632,40.6475,165.25,165.0
2017-08-30,47.922,40.95,73.01,46.7835,23.3113,41.375,168.17,169.5
2017-08-31,48.735,40.91,74.03,47.315,23.57,41.625,170.4,175.45
2017-09-01,49.21,41.2,74.71,47.8735,23.7413,42.4875,172.4,175.55
2017-09-05,48.77,40.9375,73.34,47.343,23.5867,42.095,171.27,173.4
2017-09-06,48.416,40.6775,73.74,47.1935,23.3,41.81,170.91,175.25
2017-09-07,48.7,40.5225,73.68,47.2125,23.0653,41.6225,171.94,178.8
2017-09-08,48.955,40.215,74.33,47.485,23.266,41.5275,173.09,178.45
2017-09-11,48.723,40.125,74.31,47.36,23.4233,41.385,172.4,178.1
2017-09-12,49.1635,40.6525,74.76,47.346,24.2993,42.5,173.76,182.55
2017-09-13,49.1985,39.9675,74.93,47.275,24.2547,42.1475,173.01,184.07
2017-09-14,49.84,39.7475,75.0,47.3,24.2887,42.1975,172.26,183.25
2017-09-15,49.6505,39.6175,74.83,47.0045,24.9673,43.215,170.88,182.73
2017-09-18,49.52,40.0275,75.23,46.7505,25.35,46.285,171.99,183.61
2017-09-19,48.8625,39.8775,75.21,46.6705,25.3333,46.3775,170.62,184.98
2017-09-20,48.5895,39.475,75.35,46.8865,24.8667,46.875,172.5,186.1
2017-09-21,48.5655,38.95,75.11,47.4065,24.9933,45.41,171.69,185.82
2017-09-22,48.0505,37.885,73.99,47.1385,24.4327,45.075,170.21,188.4
2017-09-25,47.4655,37.4975,74.09,46.9725,23.5433,44.4375,169.24,186.46
2017-09-26,47.2745,37.945,73.67,46.8345,23.3953,44.1125,164.5,180.7
2017-09-27,47.4,38.45,73.55,47.137,23.3267,43.905,165.9,181.01
2017-09-28,47.593,38.4725,73.54,47.8125,22.6587,44.005,167.94,181.25
2017-09-29,48.0055,38.3025,73.94,48.3,22.7907,44.77,168.83,180.73
2017-10-02,48.2,38.565,74.71,48.7825,22.8347,45.2,171.39,182.11
2017-10-03,47.9,38.5025,74.67,48.378,22.3933,44.8125,169.3,177.65
2017-10-04,47.7105,38.4075,74.09,48.588,23.4167,44.905,169.83,181.41
2017-10-05,48.5,38.545,75.22,48.6395,23.7333,45.465,169.18,185.65
2017-10-06,48.782,38.7425,75.67,49.0,23.54,44.9125,170.25,194.3
2017-10-09,49.662,38.9525,75.97,49.75,23.31,45.6975,172.7,199.1
2017-10-10,49.8335,39.015,76.33,49.765,23.12,47.8575,173.0,197.85
2017-10-11,49.5635,38.9925,76.36,49.452,23.5927,47.4,171.95,195.57
2017-10-12,49.8405,39.0875,76.49,50.192,23.53,47.77,172.61,196.75
2017-10-13,50.35,39.1825,77.59,50.4555,23.7987,48.3875,173.45,199.7
2017-10-16,50.422,39.475,77.42,50.4815,23.584,48.95,174.49,201.95
2017-10-17,50.2795,39.945,77.47,50.372,23.394,49.2725,174.71,200.11
2017-10-18,50.4635,40.105,77.67,50.5525,23.7313,49.5275,176.65,199.99
2017-10-19,49.5,39.1875,77.57,50.2375,23.704,48.61,174.93,193.01
2017-10-20,49.6765,39.1525,78.32,50.3525,23.5127,49.6225,175.5,195.9
2017-10-23,49.3365,39.2225,78.99,50.259,23.3253,49.445,175.2,194.17
2017-10-24,48.45,39.0725,78.9,49.325,22.5867,49.2475,172.3,192.75
2017-10-25,48.9,39.2275,78.58,49.3135,22.4467,49.27,171.9,195.38
2017-10-26,49.0165,39.3075,79.2,49.9235,21.852,48.695,171.38,194.66
2017-10-27,52.907,39.8225,84.37,51.5495,21.3167,49.45,174.15,197.2
2017-10-30,54.7505,40.9725,83.7,51.458,21.2787,50.465,179.26,199.62
2017-10-31,55.45,41.975,84.36,51.65,21.3487,51.2825,180.57,198.21
2017-11-01,55.27,42.4675,83.68,51.816,22.15,52.3375,182.36,197.24
2017-11-02,54.8905,41.65,83.35,51.9995,20.0087,51.5,180.63,197.45
2017-11-03,54.5575,43.5,84.08,52.1375,19.9667,51.8,179.29,199.8
2017-11-06,55.4575,43.0925,84.2,52.455,20.4667,51.8,178.56,200.0
2017-11-07,56.237,43.4775,84.77,52.4825,20.068,52.6375,180.5,200.0
2017-11-08,56.141,43.665,84.14,52.5025,20.3667,52.9625,179.79,196.0
2017-11-09,56.298,43.7775,84.11,52.4,20.1667,51.3175,178.31,194.46
2017-11-10,56.305,43.7775,83.79,52.1935,20.1667,53.27,178.35,191.61
2017-11-13,56.15,43.375,83.66,52.04,20.0087,54.035,177.5,191.12
2017-11-14,56.5055,43.26,83.5,51.886,21.0,53.25,178.13,193.64
2017-11-15,56.3505,42.4925,83.47,51.75,20.4007,52.9875,176.66,194.54
2017-11-16,56.508,42.795,83.1,51.9375,20.9327,53.245,178.76,194.33
2017-11-17,56.914,42.76,83.12,52.49,21.7113,53.48,179.3,195.74
2017-11-20,56.4885,42.5725,82.4,51.8,20.9193,52.9975,178.87,193.3
2017-11-21,56.643,42.695,82.74,52.002,20.724,53.9225,179.15,195.04
2017-11-22,57.05,43.34,83.83,52.558,21.118,54.25,181.3,196.58
2017-11-24,58.035,43.775,83.01,52.7195,20.9193,53.8975,180.4,196.65
2017-11-27,60.133,43.7625,83.31,52.9285,20.8833,54.3275,182.56,195.56
2017-11-28,60.244,43.575,84.07,53.6995,21.0907,53.5875,183.51,195.34
2017-11-29,59.74,43.1575,84.71,52.809,21.1533,52.5025,181.89,198.91
2017-11-30,58.355,42.6075,83.51,51.997,20.5707,49.8,176.85,190.31
2017-12-01,58.6025,42.4875,83.6,51.5205,20.3627,49.8275,176.03,186.99
2017-12-04,58.6925,43.12,84.42,51.39,20.4333,50.0125,176.29,189.36
2017-12-05,56.413,42.265,81.34,50.5495,20.1333,45.6,170.45,183.5
2017-12-06,56.8995,41.875,81.55,50.826,20.0067,46.425,172.5,183.38
2017-12-07,57.8295,42.2575,82.54,51.8035,20.8,47.99,175.8,185.71
2017-12-08,58.52,42.6225,83.63,52.5905,20.9733,48.5025,181.53,186.5
2017-12-11,58.23,42.3,84.29,52.5555,20.9753,48.015,179.3,187.85
2017-12-12,58.3255,43.0375,85.31,52.5,22.03,48.225,178.6,186.01
2017-12-13,58.5,43.125,85.74,52.604,22.7287,48.125,177.3,186.1
2017-12-14,58.1855,43.1,85.43,52.7745,22.734,46.48,178.29,187.98
2017-12-15,58.9515,43.4075,85.26,53.189,22.8027,47.0625,179.02,189.61
2017-12-18,59.3685,43.72,87.12,53.8225,22.9933,48.3,181.01,191.2
2017-12-19,59.4575,43.7575,86.35,54.151,22.684,49.38,179.95,190.18
2017-12-20,59.525,43.7175,86.2,54.046,22.1793,49.425,179.81,187.94
2017-12-21,58.795,43.5425,86.05,53.7695,21.9727,49.235,177.94,189.44
2017-12-22,58.604,43.67,85.4,53.5,21.9673,48.6,177.14,188.33
2017-12-26,58.418,42.7,85.31,53.432,21.5887,48.2575,176.63,189.78
2017-12-27,58.9955,42.525,85.65,53.33,21.0667,49.225,176.55,187.8
2017-12-28,59.45,42.75,85.9,53.1125,20.7833,49.5325,177.95,187.18
2017-12-29,59.1175,42.63,85.63,52.7745,21.0787,49.615,178.0,192.51
2018-01-02,58.6,42.54,86.13,52.651,20.8,48.945,177.68,196.1
2018-01-03,59.415,43.1325,86.06,53.6965,21.4,51.025,181.88,202.05
2018-01-04,60.25,43.135,86.59,54.8545,20.858,53.94,184.9,206.2
2018-01-05,60.8755,43.36,87.66,55.1725,21.108,53.5475,185.59,207.25
2018-01-08,61.8,43.5875,88.2,55.55,21.0667,55.1,187.2,210.02
2018-01-09,62.845,43.6375,88.65,55.922,22.344,55.555,188.7,212.11
2018-01-10,62.2575,43.29,87.86,55.35,22.1467,54.55,186.94,207.57
2018-01-11,62.987,43.6475,88.13,55.6155,22.3493,56.25,188.4,214.29
2018-01-12,63.6695,44.045,88.67,55.505,22.5753,55.9,178.06,217.18
2018-01-16,66.15,44.475,90.1,57.0155,22.5027,56.0125,181.5,224.24
2018-01-17,65.612,44.0375,89.08,56.818,22.698,55.175,179.26,221.0
2018-01-18,64.6975,44.8425,89.8,56.9675,23.0447,55.985,178.13,220.34
2018-01-19,65.6,44.6525,90.14,56.9015,23.0,57.0225,180.85,222.75
2018-01-22,64.8585,44.325,90.0,57.191,23.2933,57.6075,180.8,222.0
2018-01-23,66.9045,44.325,91.9,58.531,24.0,58.9625,186.05,255.05
2018-01-24,68.741,44.3125,92.55,59.249,23.6387,59.76,189.89,250.88
2018-01-25,68.4,43.6275,92.47,59.0355,23.218,59.5,187.95,263.0
2018-01-26,69.6005,43.0,93.12,59.3765,22.7667,59.53,187.75,271.49
2018-01-29,70.459,42.54,95.14,59.4,22.6567,60.685,188.75,274.2
2018-01-30,70.1585,41.3825,93.3,58.886,23.0093,60.2775,187.62,277.0
2018-01-31,72.565,41.7175,93.75,59.1905,23.1673,61.4425,188.37,281.94
2018-02-01,72.25,41.7925,94.79,58.7995,23.4,59.63,188.22,266.41
2018-02-02,73.8695,41.5,93.64,56.371,23.2293,59.25,192.04,263.0
2018-02-05,70.131,39.775,90.56,55.0305,22.5313,56.75,186.93,262.0
2018-02-06,68.073,38.7075,86.89,51.699,21.6807,51.1,178.57,247.7
2018-02-07,72.45,40.7725,90.49,54.2485,22.5993,57.395,184.15,266.58
2018-02-08,71.484,40.0725,89.71,52.9935,22.8873,58.47,181.01,267.08
2018-02-09,68.6745,39.2675,86.3,51.294,21.3287,59.5625,174.76,253.85
2018-02-12,68.2335,39.625,88.74,52.8335,21.0753,58.84,177.06,252.14
2018-02-13,69.2965,40.4875,88.93,52.5,21.0013,56.64,175.62,257.29
2018-02-14,70.3125,40.76,88.51,52.716,21.3893,57.75,173.45,260.47
2018-02-15,73.3445,42.4475,91.21,54.1725,21.6333,61.1975,180.5,270.03
2018-02-16,72.8685,43.09,92.45,54.669,22.1667,61.35,178.99,278.73
2018-02-20,72.3245,43.0125,91.48,54.638,22.298,61.1875,175.77,277.74
2018-02-21,74.25,43.2075,92.98,55.455,22.402,62.9225,176.71,282.07
2018-02-22,74.768,42.95,92.05,55.9585,22.3687,60.6825,178.7,283.88
2018-02-23,74.767,43.4175,93.6,55.933,23.1887,61.1425,179.9,281.0
2018-02-26,75.46,44.0875,94.4,56.593,23.5667,61.95,184.58,288.75
2018-02-27,76.225,44.775,95.74,57.185,23.75,61.375,184.45,294.77
2018-02-28,75.9755,44.815,94.84,56.1,23.5047,61.625,182.3,293.1
2018-03-01,75.68,44.635,93.99,55.477,23.0007,60.4775,179.01,292.75
2018-03-02,73.455,43.2,91.58,52.899,21.7987,56.965,173.29,284.65
2018-03-05,74.712,43.8025,92.34,53.9065,22.1593,58.6275,176.2,302.85
2018-03-06,76.66,44.4775,94.34,55.105,22.25,59.775,181.78,319.88
2018-03-07,76.326,43.735,93.16,54.641,21.696,59.5,178.74,320.0
2018-03-08,77.5,43.87,94.27,55.86,22.1907,60.7375,183.56,322.2
2018-03-09,78.175,44.49,95.29,56.975,21.6067,60.775,183.91,321.33
2018-03-12,79.63,45.0725,96.5,58.2525,21.9073,61.75,185.23,333.56
2018-03-13,80.798,45.6475,97.0,58.5915,21.9073,62.8725,185.61,323.87
2018-03-14,79.85,45.08,95.12,57.29,22.4507,62.3625,182.6,318.16
2018-03-15,79.75,44.625,93.53,57.4785,21.9587,62.3225,183.24,323.17
2018-03-16,79.1725,44.6625,94.68,57.7675,21.5287,62.5,184.49,321.42
2018-03-19,77.7265,44.33,93.74,55.888,21.1,62.045,177.01,315.8
2018-03-20,77.517,43.81,93.05,54.92,20.9913,60.28,167.47,313.26
2018-03-21,79.3225,43.76,92.93,54.6285,20.6833,62.33,164.8,316.35
2018-03-22,78.2735,42.5,91.27,54.0005,20.926,61.5,166.13,313.07
2018-03-23,76.9505,42.0975,89.5,52.5685,20.75,60.6,165.44,307.41
2018-03-26,76.5,42.0175,90.61,52.53,20.4893,59.5,160.82,309.36
2018-03-27,78.62,43.42,94.94,53.195,20.2667,61.9375,156.31,322.49
2018-03-28,72.35,41.8125,89.82,50.0955,17.6387,56.0325,151.65,298.39
2018-03-29,70.3,41.9525,90.18,50.5605,17.0993,56.0275,155.15,287.0
2018-04-02,70.881,41.66,90.47,51.381,17.084,57.185,157.81,291.94
2018-04-03,69.569,41.91,89.58,50.8075,17.988,56.95,156.55,285.45
2018-04-04,67.912,41.22,87.85,49.9115,16.852,53.7525,152.03,273.63
2018-04-05,72.0995,43.145,92.44,52.3195,19.2893,57.15,161.56,293.15
2018-04-06,71.4985,42.7425,91.49,51.155,20.0667,54.3075,157.73,289.1
2018-04-09,71.2515,42.47,91.04,51.002,20.0247,54.2,157.82,291.77
2018-04-10,71.5995,43.25,92.39,51.513,19.9313,56.18,157.93,297.68
2018-04-11,71.972,43.0575,92.01,51.6,20.0493,56.8275,165.36,302.88
2018-04-12,71.975,43.3525,92.43,51.5735,20.1547,57.5,166.98,309.72
2018-04-13,72.457,43.695,94.05,52.3445,20.24,59.2925,164.58,317.29
2018-04-16,72.25,43.7575,94.07,52.2775,19.9333,57.9425,165.72,315.99
2018-04-17,73.115,44.1225,95.0,53.06,19.258,58.4,165.83,329.66
2018-04-18,75.7325,44.4525,96.22,53.9505,19.4053,58.875,166.88,336.3
2018-04-19,77.161,43.44,96.44,53.451,19.4053,57.9375,166.2,332.88
2018-04-20,78.06,42.65,95.91,54.2135,19.678,57.1725,167.79,332.22
2018-04-23,77.3345,41.7075,95.74,54.149,19.4193,57.3575,167.27,329.15
2018-04-24,76.79,41.4175,96.24,52.96,19.0,56.23,165.43,319.22
2018-04-25,72.9,40.655,93.3,51.4875,18.9,55.0,160.14,306.37
2018-04-26,74.2505,41.03,93.55,51.661,18.5833,55.8,173.22,310.0
2018-04-27,81.7005,41.0,97.6,52.277,19.0247,57.375,176.81,316.25
2018-04-30,79.125,40.5325,96.33,51.721,19.574,56.7475,173.79,311.07
2018-05-01,78.161,41.6025,93.21,50.815,19.5673,56.1425,172.0,310.36
2018-05-02,79.049,43.8075,94.99,51.7,19.9047,56.75,174.25,311.65
2018-05-03,78.0005,43.97,92.96,51.2685,18.586,56.9,175.13,312.59
2018-05-04,78.1225,44.5625,93.32,50.9805,18.8667,57.9575,173.08,308.71
2018-05-07,79.467,46.295,95.17,52.6945,19.8333,60.8225,177.35,321.99
2018-05-08,79.75,46.2475,95.85,53.231,20.0533,62.1725,178.25,325.9
2018-05-09,80.0,46.6375,96.01,53.205,20.0273,62.8025,179.67,328.79
2018-05-10,80.424,46.935,97.46,54.75,20.5,64.48,183.15,331.5
2018-05-11,80.5495,47.3725,97.8,55.0205,20.5133,63.195,184.85,329.65
2018-05-14,80.2,47.2525,97.92,55.2785,20.2213,64.0175,187.71,327.25
2018-05-15,79.39,46.695,97.24,54.845,19.0007,63.1975,184.88,325.94
2018-05-16,78.875,46.5175,97.36,54.2545,18.922,61.0,183.7,326.28
2018-05-17,79.028,47.0,96.76,54.073,19.06,61.52,182.68,327.53
2018-05-18,79.0665,46.7975,96.01,53.3,18.9767,62.4525,183.49,324.9
2018-05-21,79.25,47.0,97.0,53.95,18.7553,62.47,183.77,327.11
2018-05-22,79.4945,47.095,97.68,54.49,19.184,61.195,184.93,334.05
2018-05-23,78.5525,46.5875,96.71,53.5,18.5173,60.07,182.5,329.04
2018-05-24,79.9015,47.1925,98.73,54.345,18.56,61.8475,185.88,344.34
2018-05-25,80.15,47.0575,98.3,54.3275,18.5087,62.05,186.02,349.9
2018-05-29,80.0355,46.9,97.84,53.8,18.5673,62.1375,184.34,351.5
2018-05-30,80.905,46.93,98.31,53.674,18.886,62.4875,186.54,352.37
2018-05-31,81.15,46.805,99.29,54.1,19.1473,62.925,187.87,353.8
2018-06-01,81.8515,46.9975,99.28,55.6435,19.0573,63.5,193.07,353.88
2018-06-04,82.445,47.91,101.26,56.925,19.6227,64.75,191.84,362.68
2018-06-05,83.6495,48.2675,102.0,57.733,19.8467,66.245,194.3,363.32
2018-06-06,85.2255,48.4075,102.48,57.6385,20.0333,65.3575,191.03,367.78
2018-06-07,84.928,48.535,102.65,57.229,21.0767,66.25,190.75,368.54
2018-06-08,84.056,47.7925,101.09,56.5605,21.2667,64.99,187.53,358.06
2018-06-11,84.0755,47.8375,101.01,56.647,21.5007,65.4425,188.81,361.88
2018-06-12,84.65,47.8475,101.1,57.051,22.98,65.4225,192.17,363.6
2018-06-13,85.1405,48.105,101.72,57.614,23.114,65.66,192.74,367.53
2018-06-14,85.674,47.8875,101.65,57.6105,23.1753,66.055,193.1,384.27
2018-06-15,85.7,47.5075,101.51,57.996,23.5893,66.15,195.79,390.71
2018-06-18,85.313,46.97,100.01,57.6345,23.6933,65.87,194.8,387.72
2018-06-19,85.452,46.285,99.65,58.5055,24.344,65.23,196.24,389.5
2018-06-20,87.125,46.5875,101.37,59.165,23.8693,65.4575,199.1,415.15
2018-06-21,88.0,46.8125,102.08,59.2755,24.1333,65.9,202.76,421.38
2018-06-22,87.131,46.53,100.41,58.5745,23.436,64.4875,201.16,419.98
2018-06-25,85.1255,45.85,100.0,57.75,22.008,61.6625,200.0,404.69
2018-06-26,83.6185,45.7475,98.82,57.207,22.4033,60.925,197.6,393.28
2018-06-27,85.4055,46.3075,99.58,56.8,23.0,60.9375,199.18,407.56
2018-06-28,83.627,46.025,97.38,55.6195,23.244,58.83,195.18,395.0
2018-06-29,85.85,46.5725,98.93,56.6155,23.5553,60.8725,197.32,399.19
2018-07-02,84.135,45.955,98.1,55.7675,24.0047,58.5225,193.37,385.45
2018-07-03,86.198,46.9475,100.48,57.471,22.1167,60.91,194.55,399.49
2018-07-05,85.269,46.315,99.5,56.23,20.9173,59.7675,194.74,393.8
2018-07-06,84.8,46.355,99.89,57.0885,20.33,60.435,198.45,397.45
2018-07-09,86.2025,47.375,101.65,58.0,20.7993,62.5825,204.93,415.95
2018-07-10,86.9265,47.6775,102.0,58.4995,21.6373,62.4375,204.5,417.24
2018-07-11,86.8995,47.125,101.15,57.781,21.0533,62.375,202.22,411.34
2018-07-12,88.2255,47.3825,102.77,58.743,21.4287,62.34,203.43,415.16
2018-07-13,90.1965,47.77,104.37,60.14,21.0387,62.995,207.81,409.19
2018-07-16,91.0975,47.88,105.4,60.1905,20.7807,62.05,207.5,398.98
2018-07-17,90.578,47.4375,104.61,59.137,20.5873,61.5525,204.9,346.95
2018-07-18,92.4,47.945,105.94,60.4265,21.6667,63.3475,209.82,381.24
2018-07-19,91.473,47.4225,104.93,60.3325,21.0887,62.735,208.77,371.06
2018-07-20,91.2505,47.945,108.08,59.962,21.4153,62.9825,208.85,364.92
2018-07-23,90.6105,47.67,106.3,59.783,20.1227,62.455,210.58,359.15
2018-07-24,91.4505,48.1125,108.57,63.55,20.2947,62.8375,215.11,366.94
2018-07-25,91.465,48.265,107.96,62.631,19.7827,62.2725,215.72,357.57
2018-07-26,91.95,48.6525,110.74,63.359,20.3233,62.765,174.89,358.19
2018-07-27,93.8025,48.7475,110.18,64.456,20.4833,64.08,179.87,366.85
2018-07-30,91.3665,47.975,107.19,62.2525,19.7267,63.1475,175.3,351.93
2018-07-31,89.3245,47.575,106.49,61.5855,19.4833,60.9275,170.67,331.51
2018-08-01,89.2,49.7825,106.03,61.9555,19.866,61.5325,173.93,335.87
2018-08-02,89.4385,50.145,105.4,60.925,21.896,60.8975,170.68,337.23
2018-08-03,91.887,51.7575,107.8,62.259,23.1873,62.9025,177.69,347.75
2018-08-06,91.2905,52.0,108.12,62.0805,23.0307,62.8975,178.97,342.87
2018-08-07,92.7265,52.33,108.56,62.6005,22.9227,64.0,186.5,353.23
2018-08-08,93.05,51.5125,109.33,62.836,24.606,64.25,184.75,352.21
2018-08-09,94.1,52.3825,109.71,63.1365,24.37,64.785,185.85,347.96
2018-08-10,94.4255,51.84,109.42,62.959,23.6,63.2875,182.04,346.91
2018-08-13,94.925,52.3275,109.24,62.56,24.0753,63.785,180.1,339.89
2018-08-14,95.9695,52.54,108.56,62.625,23.8967,65.095,180.71,342.09
2018-08-15,95.4775,52.305,108.49,62.214,22.794,65.5675,179.34,334.03
2018-08-16,95.197,52.9375,108.3,62.0995,22.6607,65.475,180.42,329.9
2018-08-17,94.29,53.36,107.36,61.102,21.5667,63.235,174.5,319.01
2018-08-20,94.5285,54.525,107.51,61.033,19.4467,60.795,174.04,314.64
2018-08-21,94.0,54.2,106.92,61.151,20.7073,62.125,172.81,331.0
2018-08-22,93.832,53.525,105.85,60.711,21.3913,63.0,172.21,338.49
2018-08-23,95.3585,53.6625,107.15,60.994,21.276,65.315,173.09,348.11
2018-08-24,95.5255,54.15,107.67,61.3,21.38,66.795,173.7,346.0
2018-08-27,95.75,54.2875,109.27,62.207,21.2,68.355,175.99,367.15
2018-08-28,96.8865,54.7525,109.94,62.795,21.2273,68.915,178.1,367.23
2018-08-29,97.6725,55.0375,110.45,62.75,20.6847,68.48,176.3,367.2
2018-08-30,99.871,55.8125,111.67,63.17,20.1507,69.3075,175.9,365.0
2018-08-31,100.35,56.6275,111.69,62.6105,20.1333,69.25,177.15,370.66
2018-09-04,101.325,57.1025,110.85,61.126,19.796,70.0375,173.5,366.47
2018-09-05,101.9055,57.2475,111.01,60.461,19.0033,70.7475,169.49,360.0
2018-09-06,100.3255,56.5575,108.25,59.9285,18.9867,69.44,166.98,347.44
2018-09-07,96.9355,55.4625,108.23,58.6,17.34,67.25,160.31,342.2
2018-09-10,98.55,55.2375,108.84,59.21,18.2173,68.1925,163.51,352.27
2018-09-11,96.4135,54.5025,108.9,58.555,18.6313,68.215,163.94,344.67
2018-09-12,99.7,56.235,111.43,59.1,18.7627,67.7975,163.25,359.08
2018-09-13,100.0,55.88,112.12,58.985,19.2013,67.715,162.0,371.91
2018-09-14,99.6465,56.4375,113.36,59.4,19.2507,68.7475,161.72,368.55
2018-09-17,97.7365,55.5375,113.69,58.8885,19.336,68.85,161.92,364.22
2018-09-18,95.9325,54.4475,112.19,58.133,19.7793,68.5225,159.39,353.67
2018-09-19,97.025,54.625,113.05,58.448,18.7007,67.5675,160.08,373.95
2018-09-20,96.929,55.06,112.28,59.0335,20.2373,66.7625,164.5,370.26
2018-09-21,97.711,55.195,114.0,59.746,19.8467,66.69,166.64,366.59
2018-09-24,95.1895,54.205,113.03,57.9705,19.8987,65.55,161.03,359.0
2018-09-25,97.145,54.9375,114.8,59.2125,20.0,67.0925,161.99,370.23
2018-09-26,98.425,55.25,114.47,59.6845,20.1273,67.1525,164.3,373.59
2018-09-27,99.662,55.955,114.78,60.0,20.86,67.085,167.55,379.87
2018-09-28,100.2205,56.1975,114.19,60.2045,18.0173,68.1825,168.33,379.24
2018-10-01,101.0995,56.9875,114.75,60.65,20.3847,71.04,163.03,375.85
2018-10-02,99.9995,56.8125,115.3,60.3335,20.93,72.0625,161.58,384.38
2018-10-03,99.085,57.5125,115.42,60.6,20.222,72.33,160.0,378.53
2018-10-04,97.45,57.695,114.61,60.2515,19.5967,71.3175,161.46,375.88
2018-10-05,95.8995,56.99,112.63,58.8,18.31,69.5725,159.21,359.77
2018-10-08,93.7,55.5525,111.66,58.0,17.6347,66.625,155.54,345.18
2018-10-09,92.9995,55.91,111.14,57.5655,17.0167,66.235,157.69,348.48
2018-10-10,92.8945,56.365,111.24,56.82,17.6407,65.315,156.82,353.52
2018-10-11,86.2,53.63,105.35,53.952,17.1687,60.5425,150.13,324.94
2018-10-12,90.4,55.105,109.01,55.982,17.4,61.3775,156.73,339.57
2018-10-15,89.75,55.29,108.91,55.9,17.2707,61.5,153.32,337.63
2018-10-16,89.175,54.7325,109.54,55.674,17.7133,59.9825,155.4,337.24
2018-10-17,92.1395,55.575,111.68,57.0,18.8267,62.085,159.56,378.33
2018-10-18,91.0745,54.465,110.1,56.5,17.9527,61.465,158.51,360.67
2018-10-19,89.258,54.515,108.93,55.1855,17.826,60.44,155.86,351.0
2018-10-22,89.2,54.9475,109.32,55.6255,17.3787,57.82,154.76,333.1
2018-10-23,87.112,53.9575,107.77,54.5645,17.5913,55.1075,151.22,318.0
2018-10-24,88.685,55.65,108.41,55.75,20.07,54.8775,154.28,332.28
2018-10-25,85.167,54.4275,106.55,54.015,21.148,48.8675,147.73,307.12
2018-10-26,82.4795,53.975,105.69,52.4165,20.55,49.5775,145.82,300.51
2018-10-29,83.0,54.7975,108.11,54.827,22.498,50.9975,148.5,305.26
2018-10-30,74.308,52.7875,103.66,51.0005,21.8927,46.6375,139.94,275.57
2018-10-31,78.4995,54.22,105.44,53.41,22.1693,52.4125,155.0,297.77
2018-11-01,81.1765,54.7625,107.05,54.57,22.5507,53.075,151.52,304.59
2018-11-02,83.9295,52.3875,106.48,54.45,22.916,54.4325,151.8,318.0
2018-11-05,82.8785,51.075,106.37,53.6265,22.7,53.5975,150.1,311.1
2018-11-06,80.9175,50.48,107.38,52.751,22.6047,52.8625,149.31,314.76
2018-11-07,83.65,51.4925,109.44,54.1745,22.8893,53.4375,151.57,312.9
2018-11-08,87.75,52.495,111.8,55.365,23.2333,52.85,150.49,328.0
2018-11-09,86.625,51.3875,110.85,54.201,23.2667,50.6,146.75,311.07
2018-11-12,84.912,49.75,109.42,53.6565,23.2247,50.495,144.48,300.0
2018-11-13,82.4645,47.9075,107.55,52.7405,22.2107,48.3725,142.0,295.0
2018-11-14,82.816,48.475,108.1,53.0,22.8467,51.575,143.7,300.4
2018-11-15,79.0505,47.0975,104.99,52.573,22.822,49.2375,142.33,285.51
2018-11-16,79.375,47.625,107.08,53.2615,23.0127,40.83,141.07,287.14
2018-11-19,78.8505,47.5,108.27,53.1695,23.756,40.4475,137.61,283.79
2018-11-20,71.875,44.5925,101.8,50.3645,22.7833,33.515,127.03,254.63
2018-11-21,77.1495,44.9325,103.6,52.2655,23.4667,38.655,134.4,274.42
2018-11-23,75.85,43.735,102.17,51.675,22.29,35.8275,133.65,260.11
2018-11-26,76.95,43.56,104.79,52.2,21.6667,37.4725,133.0,260.55
2018-11-27,78.7995,42.8775,106.27,52.567,22.67,38.0,135.75,259.24
2018-11-28,80.696,44.1825,107.89,52.873,23.066,39.62,136.28,271.98
2018-11-29,83.7495,45.665,110.33,54.1765,23.1333,40.0,135.92,282.32
2018-11-30,83.975,45.0725,110.7,54.7815,22.7887,39.4375,138.26,288.0
2018-12-03,88.473,46.115,113.0,56.608,24.0,43.15,143.0,293.19
2018-12-04,87.8,45.2375,111.94,55.6495,23.7367,42.06,140.73,288.13
2018-12-06,80.7435,42.94,105.82,52.25,23.734,37.86,133.82,268.33
2018-12-07,85.2535,43.3725,108.38,53.6115,24.6,39.615,139.25,282.48
2018-12-10,81.192,41.25,104.8,52.147,24.0,36.45,139.6,264.19
2018-12-11,83.9,42.915,109.8,53.347,24.6607,38.89,143.88,274.08
2018-12-12,83.45,42.6,110.89,53.854,24.628,37.105,143.08,267.66
2018-12-13,84.0,42.6225,109.58,53.7835,24.6767,37.6975,145.57,277.64
2018-12-14,81.9,42.25,108.25,53.001,25.0,36.8025,143.34,271.81
2018-12-17,78.3,41.3625,105.41,52.3505,24.1333,36.31,143.08,266.51
2018-12-18,77.0,41.345,103.75,51.7,23.3693,36.3375,141.08,263.3
2018-12-19,77.1525,41.5,103.65,52.3645,22.5067,36.395,141.21,269.96
